ID_Producto,Tipo_Producto,pH,Viscosidad_cP,Duración_Tests_meses,Prueba_Dermatológica,Categoría_Cosmético
5955,Maquillaje,6.7285750529848425,1378.746278573808,21.0,Nuevo_2,Premium
5956,Crema,5.639014661448142,1680.1891554124732,28.0,Nuevo_4,Económico
5957,Maquillaje,6.406019783182163,1803.447016895518,25.0,Aprobado,Económico
5958,Perfume,,4301.280205208499,,Aprobado,Nuevo_4
5959,Champú,,3650.5073127776704,23.0,Aprobado,Económico
5960,Champú,5.706021697065109,2386.7092862397976,,Nuevo_5,Nuevo_2
5961,Perfume,6.069941455184466,3689.086054229559,,Nuevo_5,Orgánico
5962,Champú,6.065113968997219,4605.506655482148,8.0,Aprobado,Nuevo_5
5963,Maquillaje,7.160183294859063,4491.413352641994,15.0,Rechazado,Nuevo_3
5964,Perfume,4.937527833693648,1020.7335805781764,25.0,Rechazado,Nuevo_3
5965,Nuevo_4,6.246696360088908,4751.390889552338,34.0,Aprobado,Orgánico
5966,Perfume,7.222371431284516,3798.216003698781,17.0,Nuevo_1,Económico
5967,Crema,6.943344127507048,3745.701427925861,6.0,Aprobado,Económico
5968,Nuevo_4,5.297692208130237,1283.397474003845,,Nuevo_1,Nuevo_5
5969,Maquillaje,6.316848915083923,4031.871758057153,28.0,Nuevo_5,Orgánico
5970,Nuevo_1,7.479776610384324,2451.235493368178,,Rechazado,Orgánico
5971,Nuevo_2,4.935076532333613,1881.2673408270552,22.0,Aprobado,Premium
5972,Perfume,5.72615082186056,2418.2781454106744,,Nuevo_5,Nuevo_2
5973,Perfume,5.471421312306702,1292.061399297074,29.0,Aprobado,Orgánico
5974,Nuevo_4,,3826.316827376995,7.0,Rechazado,Nuevo_2
5975,Maquillaje,5.661481256488248,2786.9521558190027,33.0,Rechazado,Premium
5976,Nuevo_4,5.954906528531095,1303.2772642215962,,Aprobado,Económico
5977,Maquillaje,6.665912818130477,4794.55084305279,,Rechazado,Nuevo_1
5978,Nuevo_2,7.1868776333700914,2164.104059102615,32.0,Nuevo_5,Económico
5979,Maquillaje,5.637275473169867,2993.3964850208613,28.0,Nuevo_2,Económico
5980,,7.172743020161789,4371.902760949095,17.0,Rechazado,Premium
5981,Crema,7.335091423865819,3722.128393176182,9.0,Rechazado,Orgánico
5982,Maquillaje,7.196799025407103,3140.9637284898927,8.0,Rechazado,Orgánico
5983,Champú,6.672750637687049,2910.305622899622,18.0,Nuevo_5,Orgánico
5984,Crema,6.567121242714721,4036.9448318031314,15.0,Rechazado,Premium
5985,Champú,5.025953184300088,2649.9438370155367,,Aprobado,Orgánico
5986,Champú,7.438427359761727,4633.758433058976,15.0,Rechazado,Orgánico
5987,Nuevo_5,6.5019364674304665,1286.5517025190334,11.0,Nuevo_3,Premium
5988,Nuevo_1,5.269236201229058,3878.7831247878366,19.0,Rechazado,Orgánico
5989,Perfume,5.805241234632151,2958.846490497502,9.0,Rechazado,Económico
5990,Champú,,1613.9272720334436,35.0,Nuevo_3,Económico
5991,Crema,4.985088849761184,1080.8265725515523,34.0,Aprobado,Orgánico
5992,Nuevo_5,4.841161269534728,2141.887660107249,23.0,Nuevo_2,Económico
5993,Champú,6.5428008397796384,2702.172442786543,21.0,Rechazado,Orgánico
5994,Maquillaje,6.324629639081277,1066.224242744486,34.0,Nuevo_2,Orgánico
5995,Crema,5.936432942913267,2177.4530249712825,33.0,Aprobado,Orgánico
5996,,6.693469651665732,1916.14533980141,,Rechazado,Premium
5997,Crema,6.535114403164887,2834.003425810274,24.0,Aprobado,Orgánico
5998,Champú,6.493856885641543,1967.2263471184476,,Nuevo_1,Premium
5999,Crema,,3682.491840385265,16.0,Nuevo_1,Premium
6000,Maquillaje,,2845.7297170436937,13.0,Rechazado,Nuevo_3
6001,Nuevo_1,,1922.541488699562,7.0,Aprobado,Orgánico
6002,Nuevo_1,6.056413872816127,3003.381987068793,35.0,Rechazado,Nuevo_1
6003,Maquillaje,5.370788041546598,3667.705926688095,23.0,Aprobado,Nuevo_5
6004,Perfume,,3809.938689685552,,Nuevo_4,Nuevo_3
6005,Nuevo_1,5.067193765616733,2290.5676377098403,17.0,Rechazado,Económico
6006,,5.759127831882472,1660.6622043281595,27.0,Rechazado,Nuevo_4
6007,Perfume,6.999816455289931,4291.259907225809,14.0,Rechazado,Orgánico
6008,Perfume,6.10498796936981,2122.473557160435,28.0,Nuevo_1,Nuevo_4
6009,Perfume,4.718039922754524,1253.2818369398733,22.0,Rechazado,Premium
6010,Nuevo_3,5.497571114545259,3779.051153883917,24.0,Aprobado,Orgánico
6011,Perfume,7.406540390537775,1464.6911008727054,,Nuevo_4,Orgánico
6012,Nuevo_3,7.096369507396914,4554.955624026779,30.0,Aprobado,Orgánico
6013,Nuevo_2,6.853868893269501,4713.207790840497,16.0,Nuevo_4,Económico
6014,Maquillaje,6.922878480104969,1422.4481867427317,35.0,Rechazado,Económico
6015,Crema,5.141440552710735,3633.308787275097,16.0,Aprobado,Nuevo_3
6016,Champú,5.822597217046115,3563.288016077104,13.0,Aprobado,Premium
6017,Nuevo_1,4.938903030395421,1256.6826074965225,34.0,Aprobado,Premium
6018,Perfume,5.451425524390389,3656.107805581617,31.0,Rechazado,Premium
6019,Perfume,5.982402620306679,3637.3336047544767,24.0,Nuevo_2,Orgánico
6020,Perfume,6.238537326202509,1676.8771791661195,24.0,Nuevo_4,Económico
6021,Nuevo_2,6.010211918850145,3757.6048721143234,32.0,Nuevo_1,Económico
6022,Maquillaje,,2780.525494408205,23.0,Aprobado,Económico
6023,Nuevo_4,5.710686704249541,3888.331054432684,19.0,Rechazado,Nuevo_3
6024,Champú,7.453073499128949,1804.6283211220043,32.0,Nuevo_5,Orgánico
6025,Champú,4.887601664082151,3227.418211641651,29.0,Nuevo_1,Premium
6026,Perfume,6.959721374242619,2856.4128869440565,23.0,Nuevo_4,Nuevo_5
6027,Perfume,6.967279218295816,1871.3440599755104,9.0,Rechazado,Económico
6028,Crema,5.932892779084417,4688.554816672284,12.0,Nuevo_1,Orgánico
6029,Crema,,2267.022603270744,23.0,Rechazado,Orgánico
6030,Crema,6.399834883901795,1697.664279092646,19.0,Aprobado,Premium
6031,Champú,6.572576709732507,4078.413053886251,7.0,Aprobado,Nuevo_2
6032,Maquillaje,7.133784069756129,3940.625707027742,23.0,Aprobado,Económico
6033,Maquillaje,5.3498695565344985,3799.842316106287,26.0,Aprobado,Premium
6034,Nuevo_4,6.186247602373914,2638.6266789825304,26.0,Nuevo_2,Económico
6035,Champú,6.636945858503254,3694.644445062881,19.0,Aprobado,Nuevo_3
6036,Nuevo_3,5.133856122508929,2236.215148350625,30.0,Aprobado,Nuevo_3
6037,Champú,6.391663237990839,2203.875293074035,26.0,Aprobado,Económico
6038,Perfume,6.43817895470294,4573.59153124154,25.0,Aprobado,Premium
6039,Maquillaje,5.223819092812854,3255.147240569036,,Aprobado,Premium
6040,Maquillaje,6.759675263221876,4308.401245259091,23.0,Rechazado,Orgánico
6041,Maquillaje,5.31303314111418,3471.7816330785927,9.0,Nuevo_2,Premium
6042,Crema,,4477.163357937447,18.0,Rechazado,Económico
6043,,5.0669846153126334,3394.451553921326,30.0,Rechazado,Orgánico
6044,Perfume,5.008185803162399,4926.12116162842,26.0,Aprobado,Orgánico
6045,Nuevo_4,6.475157115411428,2232.969954933438,28.0,Aprobado,Orgánico
6046,Crema,6.337522560687683,3117.3546406268138,32.0,Nuevo_5,Nuevo_3
6047,Perfume,5.844566615126826,1757.27337111113,24.0,Nuevo_4,Orgánico
6048,,4.811772388558714,4083.9504798520384,22.0,Nuevo_2,Nuevo_4
6049,,5.252918313883964,4561.369522067084,26.0,Rechazado,Económico
6050,Crema,5.364392244674235,4240.301567094694,34.0,Aprobado,Orgánico
6051,Maquillaje,6.515424350913432,4629.210089369126,,Aprobado,Orgánico
6052,Maquillaje,5.790440797746686,1832.788213399344,31.0,Aprobado,Orgánico
6053,Champú,4.897865034444069,1982.992241020731,9.0,Rechazado,Premium
6054,,6.163058355223858,3890.35431713102,12.0,Rechazado,Económico
6055,,,2382.167638385814,,Aprobado,Nuevo_5
6056,Nuevo_2,6.529803212014932,1240.724425064876,23.0,Rechazado,Orgánico
6057,Crema,,2437.126837034029,21.0,Aprobado,Económico
6058,Maquillaje,5.883631121530045,4378.312642513528,20.0,Aprobado,Premium
6059,Champú,5.92676887153756,2330.038801608869,31.0,Nuevo_1,Orgánico
6060,Crema,5.865726163877248,1078.0671493205527,15.0,Nuevo_4,Premium
6061,Nuevo_2,7.166952327828263,3875.514458577952,33.0,Aprobado,Nuevo_5
6062,Maquillaje,5.626915981634642,1536.1454873130472,31.0,Rechazado,Nuevo_4
6063,Maquillaje,6.669929681128224,2430.149854467966,13.0,Nuevo_2,Nuevo_5
6064,Perfume,7.253224672975377,3965.898512203253,15.0,Aprobado,Económico
6065,,4.743743488737785,1054.2924400102152,24.0,Rechazado,Económico
6066,Champú,5.581736165137437,4761.652882973278,33.0,Nuevo_2,Premium
6067,Perfume,6.408556814186282,3076.1320488315614,,Nuevo_1,Orgánico
6068,Champú,6.304950119399075,2799.070954234463,22.0,Aprobado,Premium
6069,Perfume,6.526267680062885,4233.722311354719,27.0,Rechazado,Nuevo_3
6070,Champú,5.789628090862114,4581.093257160735,19.0,Aprobado,Premium
6071,Champú,5.896812811122471,2244.2141128202684,28.0,Rechazado,Nuevo_4
6072,Champú,5.772962398256768,1295.2745981099456,13.0,Aprobado,Nuevo_3
6073,Maquillaje,6.001906850561997,4604.541538142277,,Rechazado,Premium
6074,Perfume,6.163659888931952,4688.531033535146,28.0,Nuevo_2,Orgánico
6075,,4.678688067236684,3795.93396608083,30.0,Nuevo_3,Orgánico
6076,Champú,4.820275848095573,1724.0077732538718,29.0,Nuevo_3,Orgánico
6077,,,1160.9642901519285,,Nuevo_1,Nuevo_1
6078,Nuevo_5,,2080.09460941692,32.0,Aprobado,Económico
6079,Maquillaje,6.202127401080653,3965.778574012612,31.0,Rechazado,Premium
6080,Maquillaje,6.535707441140039,2289.9025066345966,28.0,Aprobado,Nuevo_1
6081,Crema,5.558685470140173,3856.657487325572,17.0,Rechazado,Económico
6082,Crema,5.505193371045113,1287.4923747724142,,Aprobado,Nuevo_1
6083,,6.069854448029522,3285.334832913124,32.0,Nuevo_2,Económico
6084,Champú,5.295738996144927,2622.8135047663877,6.0,Rechazado,Premium
6085,Nuevo_4,4.662792211201729,4159.123810449765,8.0,Aprobado,Premium
6086,Maquillaje,4.750149841667245,4178.473170214384,,Aprobado,Económico
6087,Perfume,6.728706539391658,4246.006046630212,10.0,Rechazado,Nuevo_5
6088,Maquillaje,6.356125468902114,3573.776836495859,33.0,Nuevo_5,Orgánico
6089,Nuevo_1,6.6499215155777165,1506.7753159067338,15.0,Aprobado,Premium
6090,Maquillaje,6.828607221631271,3854.644025443572,26.0,Nuevo_3,Premium
6091,Crema,4.906449678077514,2962.561093502555,24.0,Rechazado,Premium
6092,Nuevo_3,5.520267048943234,3598.1463886495103,25.0,Nuevo_3,Premium
6093,Champú,4.929376235308343,4091.295812957885,9.0,Rechazado,Orgánico
6094,Nuevo_4,6.94733994069165,3184.356604644004,8.0,Aprobado,Premium
6095,Crema,5.513773558635323,2129.766756749423,7.0,Aprobado,Económico
6096,Champú,6.495617011236819,4069.284144507597,33.0,Aprobado,Orgánico
6097,Maquillaje,6.315667189599237,2731.042873781721,31.0,Rechazado,Económico
6098,Nuevo_1,4.950640395421535,3046.7992104504765,8.0,Aprobado,Económico
6099,Maquillaje,5.782221137805076,4788.012707947992,17.0,Aprobado,Nuevo_3
6100,Champú,5.070119428222722,1755.188276277092,6.0,Rechazado,Orgánico
6101,Nuevo_3,7.151225871154736,4130.957849852488,24.0,Aprobado,Económico
6102,Crema,6.2402609375227485,2052.06004622524,15.0,Aprobado,Nuevo_1
6103,Champú,6.72186752580599,4995.077023484149,19.0,Rechazado,Orgánico
6104,,5.998279814617003,3184.278436632106,20.0,Aprobado,Económico
6105,,,4527.367011521508,18.0,Nuevo_3,Orgánico
6106,Maquillaje,6.653267331891576,3736.1461948972938,,Nuevo_4,Nuevo_2
6107,Crema,5.23422128429217,3452.9534623066224,22.0,Nuevo_5,Nuevo_1
6108,Perfume,,2977.71516095728,25.0,Nuevo_5,Orgánico
6109,Crema,5.563370604777286,1564.928976949394,34.0,Nuevo_4,Orgánico
6110,Champú,5.386055348790974,1237.9305246654285,28.0,Aprobado,Nuevo_2
6111,Perfume,6.105295768697127,4773.545339929463,10.0,Nuevo_1,Orgánico
6112,Maquillaje,7.498889407998968,1736.1877843272064,29.0,Aprobado,Premium
6113,Maquillaje,6.24917655448669,4170.06248716117,,Nuevo_1,Nuevo_3
6114,Maquillaje,5.8444498299307694,4916.901091301114,18.0,Rechazado,Económico
6115,Crema,,1916.9788393397848,23.0,Rechazado,Premium
6116,Maquillaje,6.5183410601424905,2516.1760565391314,20.0,Nuevo_3,Orgánico
6117,Crema,5.754513222392993,1521.8314887345605,20.0,Nuevo_2,Económico
6118,Champú,5.623352521681285,3490.920739499681,23.0,Nuevo_3,Premium
6119,Crema,5.732709644646744,2448.685822882954,21.0,Aprobado,Orgánico
6120,Perfume,,2951.652831712756,17.0,Aprobado,Premium
6121,Maquillaje,6.342361401112242,1351.9469512722767,28.0,Nuevo_1,Orgánico
6122,Nuevo_2,4.58059665090022,3173.5499483837457,12.0,Rechazado,Orgánico
6123,Champú,5.149592054268281,3391.270444568366,28.0,Aprobado,Nuevo_5
6124,Perfume,4.8448503341068605,2114.3947477707266,27.0,Nuevo_2,Económico
6125,Crema,6.140472368607477,3374.459074166514,25.0,Aprobado,Nuevo_1
6126,,7.1430944853324245,1854.6110619485337,35.0,Nuevo_4,Nuevo_3
6127,Nuevo_1,5.53304042856163,1883.085067324048,26.0,Rechazado,Premium
6128,Crema,7.118680710834938,1366.2038316813678,16.0,Rechazado,Orgánico
6129,Champú,6.919617250751953,4210.0216191986765,8.0,Nuevo_3,Orgánico
6130,Maquillaje,5.377896381833281,2084.49484221672,30.0,Nuevo_4,Nuevo_4
6131,Crema,6.350303655220062,3088.429979670061,31.0,Nuevo_3,Nuevo_2
6132,,4.561006589487199,3501.2279570872565,24.0,Nuevo_5,Nuevo_2
6133,Perfume,5.071911583977965,3614.547589980333,21.0,Rechazado,Económico
6134,Maquillaje,5.704209223529506,1663.1525236147868,19.0,Aprobado,Premium
6135,Nuevo_4,6.679858837447976,3665.704454372749,20.0,Nuevo_1,Orgánico
6136,Champú,6.005614064305716,1580.0265590091467,7.0,Aprobado,Premium
6137,Perfume,6.03259771913913,4988.551999192867,14.0,Aprobado,Económico
6138,Nuevo_1,5.361360890605358,1847.9416342636944,28.0,Aprobado,Orgánico
6139,Crema,4.670412592502625,2005.4137902331013,26.0,Rechazado,Nuevo_3
6140,Champú,4.95359556010006,2772.0200104172445,25.0,Aprobado,Económico
6141,Perfume,5.274933553363887,3739.1176300758016,19.0,Aprobado,Económico
6142,Crema,4.910811028890594,2910.4835391620827,24.0,Rechazado,Nuevo_5
6143,Champú,4.660250963525356,4454.41893096925,26.0,Rechazado,Económico
6144,Crema,7.465949004093444,2342.8970716331714,17.0,Aprobado,Premium
6145,Maquillaje,6.723518870213117,3020.02322155578,,Nuevo_5,Premium
6146,Nuevo_5,,2097.575661219608,29.0,Nuevo_1,Económico
6147,Crema,5.685093389378737,2987.2268029919624,22.0,Aprobado,Orgánico
6148,Champú,5.086883788354903,3541.0947817036945,16.0,Aprobado,Económico
6149,Nuevo_3,7.411959837407034,2134.8615864837493,18.0,Aprobado,Económico
6150,,7.116482162495088,3963.525259095297,8.0,Nuevo_5,Orgánico
6151,Crema,6.822643336156794,3851.73710835674,34.0,Rechazado,Nuevo_3
6152,Crema,7.4002244770604335,4626.264775703958,26.0,Rechazado,Premium
6153,Champú,5.376549116852761,4355.581216187704,10.0,Nuevo_2,Nuevo_2
6154,Nuevo_4,5.726686103214158,3516.709456307008,12.0,Rechazado,Orgánico
6155,Champú,5.961902995502099,4216.92927492073,28.0,Rechazado,Premium
6156,Maquillaje,7.139868314507216,4775.702876916503,18.0,Rechazado,Orgánico
6157,Nuevo_3,,1895.6334407354889,29.0,Aprobado,Económico
6158,Champú,7.0435551204101134,4580.557448977796,16.0,Nuevo_3,Premium
6159,Nuevo_3,4.903781862042406,1300.0155235194688,13.0,Nuevo_5,Nuevo_4
6160,Champú,6.70890486966666,3045.715607630743,26.0,Aprobado,Orgánico
6161,Crema,6.555461563769322,1539.9117822314076,13.0,Nuevo_1,Económico
6162,Maquillaje,5.869013390595779,1797.5124883394988,19.0,Rechazado,Nuevo_3
6163,Champú,6.122571491204231,2335.756803930281,23.0,Nuevo_2,Premium
6164,,4.770905354541906,4262.390015196591,21.0,Rechazado,Nuevo_4
6165,Perfume,4.661882503942883,3665.669455502507,20.0,Rechazado,Económico
6166,Champú,7.337143660255458,1801.477983644054,16.0,Aprobado,Nuevo_4
6167,Perfume,7.222688278377486,3135.8657850679947,24.0,Nuevo_5,Orgánico
6168,Champú,7.438387707424162,2740.039305160467,22.0,Rechazado,Económico
6169,Maquillaje,5.1585348119281615,17913.12684833171,29.0,Rechazado,Nuevo_4
6170,,,2855.446795349254,,Rechazado,Nuevo_1
6171,Maquillaje,6.156220702109428,1456.353147494164,10.0,Rechazado,Nuevo_2
6172,Nuevo_4,4.8176047593575575,3642.8215215874898,14.0,Nuevo_1,Premium
6173,Maquillaje,6.037077516777544,2075.128289477807,29.0,Rechazado,Económico
6174,Champú,7.044418682397084,3574.380059826942,28.0,Rechazado,Económico
6175,Maquillaje,4.859766001791981,3081.027656369228,15.0,Rechazado,Nuevo_2
6176,Champú,6.053817569771403,3335.787837485283,23.0,Aprobado,Premium
6177,Champú,6.070005162306208,4307.553235595226,30.0,Rechazado,Premium
6178,Nuevo_1,7.310756459264962,3761.495911523375,33.0,Nuevo_4,Orgánico
6179,Maquillaje,5.313778280380174,1742.3569988294726,17.0,Nuevo_5,Orgánico
6180,,,1611.4269553072634,17.0,Aprobado,Nuevo_5
6181,Nuevo_2,4.877775146828441,1075.841590568376,33.0,Rechazado,Orgánico
6182,Nuevo_5,6.547530734294996,4111.891699159734,12.0,Aprobado,Premium
6183,Crema,6.668391858262401,2590.5543387868547,20.0,Nuevo_4,Premium
6184,Nuevo_4,5.182846454674683,3088.5557336792426,28.0,Nuevo_4,Nuevo_3
6185,Champú,5.362524438506496,2687.8951719753954,17.0,Aprobado,Económico
6186,Maquillaje,4.816685648696913,3727.318853210696,23.0,Rechazado,Orgánico
6187,Crema,6.612117433273397,1973.3938299072213,32.0,Rechazado,Económico
6188,Crema,5.478058707390102,3769.566371471472,28.0,Nuevo_1,Premium
6189,Perfume,7.373059691855572,1366.207877808745,34.0,Aprobado,Premium
6190,Perfume,5.188689362874423,4608.859443888498,,Nuevo_3,Premium
6191,Perfume,5.787322503657573,3554.071579403669,14.0,Rechazado,Premium
6192,Nuevo_2,6.980890176921058,4329.810907756006,25.0,Aprobado,Económico
6193,Champú,5.138691960040256,1355.8980832555303,12.0,Nuevo_2,Premium
6194,Nuevo_3,5.105266304145766,2606.684970208996,20.0,Nuevo_1,Orgánico
6195,Nuevo_4,5.599705061552305,4969.54175837886,25.0,Aprobado,Económico
6196,Nuevo_1,4.61201045788598,2409.3492226736444,,Aprobado,Nuevo_5
6197,Perfume,7.41358077065467,3288.1783505689805,27.0,Nuevo_1,Nuevo_4
6198,Nuevo_5,6.043773130321662,1590.8422203603118,24.0,Rechazado,Premium
6199,Nuevo_5,6.201905642757023,1127.817879146295,23.0,Nuevo_3,Premium
6200,Nuevo_3,6.855636072551139,1729.508512997731,21.0,Aprobado,Orgánico
6201,Perfume,6.154187013534751,2820.1572006855986,32.0,Rechazado,Nuevo_2
6202,Champú,6.245519720602943,4772.224182397044,6.0,Rechazado,Premium
6203,,5.145531246212637,1425.4113412664346,30.0,Aprobado,Orgánico
6204,Champú,5.812163944136763,3327.3980684782528,35.0,Rechazado,Orgánico
6205,Crema,5.06453492016586,3513.630597605288,22.0,Aprobado,Económico
6206,,6.263830818860393,2496.6136905481158,13.0,Rechazado,Nuevo_1
6207,Maquillaje,6.078598617742459,3415.0534761298622,18.0,Aprobado,Económico
6208,Nuevo_1,5.372373435997851,1355.0073879127217,16.0,Aprobado,Premium
6209,Champú,6.647400027885272,4516.384414649104,19.0,Nuevo_2,Nuevo_2
6210,Perfume,,3797.711904866037,16.0,Nuevo_5,Premium
6211,Maquillaje,5.858187731020813,4630.447690440703,9.0,Nuevo_4,Orgánico
6212,Crema,5.29344978421457,4522.895441363356,17.0,Nuevo_1,Económico
6213,Nuevo_5,5.758933252244972,2637.2433373870635,8.0,Rechazado,Orgánico
6214,Crema,,2530.499922217075,31.0,Nuevo_2,Nuevo_5
6215,Nuevo_4,5.894594889189685,1041.5824004651363,19.0,Nuevo_1,Premium
6216,Champú,,2122.313946561456,16.0,Aprobado,Orgánico
6217,Maquillaje,4.985824460798225,3264.2631084886066,17.0,Rechazado,Nuevo_2
6218,Crema,,4907.801473531821,31.0,Nuevo_4,Orgánico
6219,Maquillaje,7.108912225295638,4797.97985216778,11.0,Rechazado,Nuevo_5
6220,,6.083454623201657,2119.8982286684222,20.0,Aprobado,Económico
6221,Crema,5.756726731346531,4602.221067091356,30.0,Nuevo_2,Económico
6222,Perfume,4.6380886242037365,3461.679047580728,9.0,Rechazado,Premium
6223,Maquillaje,5.239311717875742,3347.9773427887967,31.0,Aprobado,Orgánico
6224,,4.814258290293746,4464.493917131103,24.0,Rechazado,Económico
6225,Perfume,6.213215452522807,1761.2159458254132,17.0,Nuevo_1,Nuevo_1
6226,Crema,5.485138456846728,4141.516438544153,18.0,Nuevo_4,Nuevo_1
6227,Maquillaje,59.20185602986542,2497.281658061209,29.0,Rechazado,Nuevo_4
6228,Nuevo_1,4.542469730607775,1216.5350062434904,31.0,Rechazado,Premium
6229,Maquillaje,4.970830289470024,1899.8575090003608,32.0,Aprobado,Orgánico
6230,Crema,5.281325266018728,3107.8780817809934,13.0,Rechazado,Económico
6231,Champú,7.149880008564296,4871.566804778172,29.0,Rechazado,Nuevo_1
6232,Crema,7.220704522646266,4179.326395181595,30.0,Rechazado,Nuevo_3
6233,Champú,5.636971764386846,2358.9373015393385,11.0,Aprobado,Orgánico
6234,Perfume,6.908338218528888,4915.39466687059,22.0,Rechazado,Premium
6235,,7.231930358896213,3716.44469369584,9.0,Nuevo_1,Orgánico
6236,Champú,4.54887120322744,2055.6213953099164,31.0,Rechazado,Económico
6237,Perfume,5.60062493096363,3880.404457255464,29.0,Aprobado,Económico
6238,Champú,6.038048028596209,1918.942485878863,15.0,Nuevo_4,Premium
6239,,4.653055084602336,2912.2179414860016,26.0,Nuevo_1,Premium
6240,Champú,5.5619011677683705,3660.870245568434,31.0,Nuevo_2,Nuevo_1
6241,Perfume,6.753172039031243,3457.4427461200635,31.0,Rechazado,Nuevo_2
6242,Perfume,7.316378116835488,16193.16819299056,,Rechazado,Premium
6243,,,1449.2846462413077,18.0,Nuevo_3,Nuevo_5
6244,Champú,6.913123855855146,2687.864334072201,21.0,Nuevo_3,Nuevo_1
6245,Champú,6.043746700600674,2903.0482290471427,26.0,Nuevo_1,Premium
6246,Maquillaje,7.2026702633878,4383.537070073027,10.0,Rechazado,Económico
6247,Crema,4.754789759591335,4679.216645153945,29.0,Rechazado,Nuevo_1
6248,Champú,6.596575262134772,2577.1364570037667,20.0,Rechazado,Nuevo_4
6249,Maquillaje,7.135295597665992,2414.848809601777,21.0,Aprobado,Económico
6250,Perfume,5.319392125919952,4230.827036629725,25.0,Nuevo_4,Premium
6251,Maquillaje,6.084365153116243,2242.260100587708,32.0,Aprobado,Económico
6252,,5.205099967002473,2900.041093295616,20.0,Rechazado,Económico
6253,Champú,5.861044006319649,4877.880445450333,27.0,Nuevo_3,Nuevo_5
6254,Champú,6.916443030573106,3437.8420341307524,20.0,Nuevo_4,Premium
6255,Nuevo_5,,3258.256903129672,12.0,Aprobado,Premium
6256,Champú,5.369272938745525,1895.042438228489,,Rechazado,Nuevo_3
6257,Maquillaje,6.973782474745272,2279.618204522348,19.0,Aprobado,Nuevo_2
6258,Nuevo_2,,3916.696728809628,15.0,Rechazado,Premium
6259,Perfume,6.30020856077135,4019.796847810725,8.0,Rechazado,Económico
6260,Champú,6.201264677835704,3839.728133628677,23.0,Aprobado,Orgánico
6261,Maquillaje,5.827787459695816,1198.380104535432,18.0,Rechazado,Nuevo_5
6262,Champú,6.5297211132646416,4651.80261841934,11.0,Rechazado,Orgánico
6263,Crema,6.850688290950147,1154.8886936892404,6.0,Aprobado,Premium
6264,Crema,6.503704123828317,4039.82259080626,23.0,Nuevo_1,Nuevo_4
6265,Champú,6.694228849341716,2892.134429810867,,Aprobado,Orgánico
6266,Maquillaje,6.860138628259762,4041.542130644654,7.0,Aprobado,Premium
6267,Maquillaje,5.439569311029422,2389.439907243664,,Nuevo_3,Premium
6268,,5.813353632553331,1461.605423163517,18.0,Nuevo_4,Económico
6269,Crema,5.838740485810899,3073.846830579784,31.0,Nuevo_5,Orgánico
6270,Champú,6.567689716414002,4499.900367837394,19.0,Aprobado,Premium
6271,Nuevo_3,,4957.000093746544,29.0,Nuevo_1,Orgánico
6272,Maquillaje,7.3081010243133075,1466.0645352855818,11.0,Nuevo_2,Nuevo_1
6273,Perfume,6.352694622060174,4215.607798917961,8.0,Aprobado,Económico
6274,Maquillaje,7.199071343915078,4881.236526471096,29.0,Rechazado,Nuevo_3
6275,Crema,6.571173182921253,4009.3403159970417,7.0,Rechazado,Económico
6276,Perfume,4.959949618189488,1224.4692833529075,26.0,Nuevo_3,Orgánico
6277,Crema,6.792797102022364,2415.0198345541894,13.0,Rechazado,Económico
6278,Champú,6.359577139553702,2402.046822721769,18.0,Nuevo_4,Orgánico
6279,Champú,6.1625242560323485,1790.0069659374842,,Nuevo_4,Nuevo_5
6280,Nuevo_5,7.374789376678326,4999.578290173495,20.0,Aprobado,Premium
6281,Perfume,5.748536619439291,3217.9059805380834,24.0,Nuevo_5,Nuevo_5
6282,Perfume,5.429593125246937,3315.8176101348954,,Aprobado,Orgánico
6283,Maquillaje,6.374106083918312,1780.20356060357,31.0,Rechazado,Económico
6284,Nuevo_2,5.498218035262326,1915.894887964764,30.0,Rechazado,Orgánico
6285,Crema,,2191.3283733828875,17.0,Rechazado,Económico
6286,Champú,6.970521939172005,4150.360448710428,,Aprobado,Orgánico
6287,Crema,7.479491136594624,2559.0244560092106,31.0,Nuevo_4,Económico
6288,Perfume,4.973681690348852,3741.957728829568,9.0,Aprobado,Económico
6289,Champú,5.82286044730337,4724.621128803321,25.0,Aprobado,Premium
6290,Nuevo_2,5.207523830858747,3128.8510307570527,33.0,Rechazado,Económico
6291,Maquillaje,6.94241991153599,4627.038673899217,11.0,Rechazado,Premium
6292,Crema,6.8667541916136585,2085.105659602599,12.0,Aprobado,Orgánico
6293,,7.440364164670406,2131.377017909672,7.0,Aprobado,Nuevo_4
6294,Champú,,4496.3649945751695,22.0,Nuevo_3,Premium
6295,Champú,4.869934043675742,1894.1889249081485,21.0,Aprobado,Premium
6296,Champú,7.321182244557046,4281.681490558221,28.0,Rechazado,Orgánico
6297,Champú,5.684329119720254,4683.589989676473,10.0,Aprobado,Económico
6298,Champú,7.311597843490126,2383.172067738042,11.0,Nuevo_1,Premium
6299,Crema,6.896258140093142,3467.9815743625945,10.0,Nuevo_1,Económico
6300,Perfume,5.078662439315703,2897.0582120818017,12.0,Aprobado,Nuevo_5
6301,Champú,6.939762121138065,4476.020210044291,15.0,Rechazado,Orgánico
6302,Champú,4.763265921639383,2102.81984349747,7.0,Nuevo_4,Económico
6303,Perfume,7.350474308024514,4424.517929104113,32.0,Aprobado,Orgánico
