ID_Equipo,Tipo_Equipo,Vida_Útil_Años,Frecuencia_Uso_HorasDia,Precisión_%,Tiempo_Mantenimiento_meses,Clasificación_Calidad
7056.0,Nuevo_2,5.0,10.999501622843033,96.8461087822314,21.0,C
,Bomba de Infusión,14.0,21.69347926015626,97.74670346775548,3.0,B
7058.0,Electrocardiógrafo,18.0,17.95089176026543,99.06882660399698,5.0,Nuevo_5
7059.0,Bomba de Infusión,9.0,7.880911542789104,97.31676223202464,4.0,Nuevo_4
,Nuevo_3,16.0,3.965367577925345,98.0936970846214,16.0,Nuevo_3
7061.0,Bomba de Infusión,11.0,4.888908041828298,99.8648441972108,16.0,Nuevo_3
7062.0,Nuevo_5,5.0,5.722719414687798,97.61607842930232,10.0,C
7063.0,Nuevo_5,17.0,13.486771618491058,99.6402732744312,7.0,C
7064.0,,5.0,20.89371527107683,97.77506142882316,11.0,Nuevo_3
7065.0,Respirador,55.88891367554632,13.161101951999768,96.87141831156517,3.0,B
7066.0,Bomba de Infusión,11.0,22.541811429094267,95.26311240433937,21.0,B
7067.0,Monitor,7.0,10.864050410146788,97.82178917467112,17.0,B
7068.0,,9.0,19.473409058171963,98.39413409976066,17.0,A
7069.0,Monitor,18.0,20.17095089986318,96.3857407121473,,A
,Bomba de Infusión,9.0,22.108831026878697,95.0346981999194,7.0,D
7071.0,Respirador,9.0,18.886858132147456,98.70914454684645,7.0,B
7072.0,,18.0,2.8565836779586093,98.4420929556358,7.0,D
7073.0,Bomba de Infusión,12.0,5.8839880340905735,98.67066917522048,10.0,D
7074.0,Bomba de Infusión,15.0,10.22071840926117,99.06162674878884,20.0,B
7075.0,Monitor,9.0,12.507071470238202,95.22621142292655,21.0,Nuevo_1
,Electrocardiógrafo,11.0,16.113441505277777,97.79784443065572,11.0,C
7077.0,Nuevo_1,8.0,15.368092260462568,99.24641632702256,22.0,Nuevo_3
7078.0,Monitor,13.0,10.773279355547798,98.12515039595309,16.0,A
7079.0,Monitor,14.0,20.22742583227861,98.29284424605598,17.0,C
7080.0,Monitor,15.0,18.176159729268804,99.4864565159454,6.0,C
7081.0,Monitor,7.0,10.246760354916074,99.43805116173122,15.0,A
7082.0,Monitor,8.0,3.296138825702548,96.5202822552808,21.0,Nuevo_5
,Respirador,15.0,12.789936466787552,99.50626181181975,9.0,A
7084.0,Bomba de Infusión,10.0,3.784469798674577,98.68185736475436,12.0,C
7085.0,Nuevo_3,8.0,4.4898227977115015,98.52679902248614,14.0,Nuevo_2
7086.0,Nuevo_5,8.0,7.48753285798296,99.58557147265726,10.0,A
7087.0,Electrocardiógrafo,8.0,17.8034000175524,96.69331446481569,16.0,B
7088.0,Electrocardiógrafo,6.0,13.745261071878335,95.34223534798274,13.0,A
7089.0,Electrocardiógrafo,11.0,5.188597940876235,97.32418941388411,16.0,Nuevo_2
7090.0,Electrocardiógrafo,19.0,2.5256273877038184,95.48762348404956,18.0,Nuevo_5
7091.0,Nuevo_4,7.0,20.759855539686864,96.33225402199284,13.0,Nuevo_4
7092.0,Electrocardiógrafo,8.0,2.937704384332911,99.82424924653505,13.0,Nuevo_2
7093.0,Nuevo_1,6.0,22.302314484474817,99.64212152401956,15.0,C
,Bomba de Infusión,13.0,8.663837078803931,95.46778149554882,5.0,C
7095.0,Bomba de Infusión,12.0,12.798604537013018,96.39993084296512,12.0,Nuevo_4
7096.0,Electrocardiógrafo,13.0,4.125115250838997,99.60183560284912,13.0,Nuevo_1
,Respirador,13.0,13.167134455017733,97.77170075644712,19.0,C
7098.0,Nuevo_5,14.0,17.062159135466803,97.4218377571113,4.0,D
7099.0,,6.0,7.820842828897715,96.29192424802784,15.0,C
7100.0,Monitor,11.0,20.37845955484952,98.3187611292485,22.0,B
7101.0,Electrocardiógrafo,17.0,3.293439494252982,99.51435566671532,11.0,Nuevo_3
7102.0,Electrocardiógrafo,10.0,23.86118577815392,98.70559420237318,12.0,D
7103.0,Nuevo_2,7.0,23.0974716262679,98.55947714760605,19.0,D
7104.0,Monitor,10.0,20.01621173675194,97.66900393062988,7.0,Nuevo_1
7105.0,Bomba de Infusión,9.0,16.89696711170525,97.71327916858628,18.0,A
7106.0,Respirador,11.0,6.464678365477006,96.11591995786736,14.0,A
7107.0,Nuevo_3,5.0,6.435612384568587,98.9259229257146,,B
7108.0,Monitor,14.0,2.4706261253143715,96.63832793887288,23.0,D
7109.0,Electrocardiógrafo,18.0,13.640843376255551,95.85962302644576,12.0,A
7110.0,Electrocardiógrafo,14.0,5.190770205550454,98.20608334950126,19.0,Nuevo_3
7111.0,Bomba de Infusión,11.0,10.484927970510334,97.96319509157556,21.0,D
7112.0,Electrocardiógrafo,7.0,6.926904609901787,96.10766218826188,108.42724266506457,B
7113.0,Electrocardiógrafo,17.0,23.112854548793745,96.77340090999408,15.0,D
7114.0,Electrocardiógrafo,12.0,20.895761962323878,96.28723216109988,9.0,C
7115.0,Monitor,10.0,6.793679657762425,95.62359789036977,7.0,C
,Monitor,18.0,23.340663090952987,98.16341540876569,13.0,Nuevo_2
,Electrocardiógrafo,12.0,20.94387423739924,98.49843220145344,3.0,D
7118.0,Bomba de Infusión,19.0,15.886106519002045,95.08059503702198,,B
7119.0,Electrocardiógrafo,12.0,19.373977302708543,95.04546381896776,11.0,Nuevo_5
7120.0,,7.0,22.942643866541523,98.49636351145764,13.0,C
,Monitor,8.0,17.653524990462685,96.51788965904731,16.0,B
7122.0,Nuevo_4,9.0,4.9395825996592695,95.0761261793563,20.0,Nuevo_5
7123.0,Respirador,9.0,7.262175730961552,98.89694759254708,19.0,Nuevo_3
7124.0,Respirador,15.0,10.733183114930808,99.06430324923625,5.0,C
7125.0,Electrocardiógrafo,19.0,2.252214460364775,98.0040604657066,21.0,Nuevo_1
7126.0,Electrocardiógrafo,8.0,8.72421316236836,95.78080923748055,7.0,D
7127.0,Bomba de Infusión,6.0,23.55334241544801,99.5271669275613,15.0,D
7128.0,Respirador,14.0,17.499680726585595,98.17846464214696,7.0,C
7129.0,Nuevo_3,12.0,19.66824779958609,97.6351160193,,Nuevo_5
7130.0,Monitor,12.0,17.989812807511242,99.41403827588634,14.0,D
7131.0,Bomba de Infusión,9.0,6.650491891059316,98.28210598436206,17.0,D
7132.0,Bomba de Infusión,13.0,2.87651230191305,95.21475064718432,,C
7133.0,Bomba de Infusión,17.0,17.722416550198744,99.47503805181256,8.0,B
7134.0,Bomba de Infusión,18.0,7.610356775864417,95.41999525524258,,D
7135.0,Nuevo_5,16.0,20.007987600121695,96.0346908806432,,D
7136.0,Nuevo_1,17.0,16.425478152446555,97.87926294924812,17.0,Nuevo_3
7137.0,Respirador,17.0,13.21294954298244,97.48294070891778,12.0,Nuevo_3
7138.0,Respirador,9.0,18.533718695211736,97.98188936927907,,D
7139.0,Respirador,13.0,12.98091276437913,97.0209342304089,9.0,D
7140.0,Respirador,13.0,7.43082741927238,97.86291118523786,9.0,C
7141.0,Bomba de Infusión,6.0,11.25780674360114,97.80179919919073,5.0,D
7142.0,,15.0,7.252294007363932,97.44986081174322,12.0,A
,Respirador,14.0,2.259536143397509,95.72176869580956,,Nuevo_1
7144.0,Electrocardiógrafo,17.0,8.407403011737859,96.8809736023589,,A
7145.0,Bomba de Infusión,19.0,17.24646470072047,98.92037905943988,5.0,Nuevo_3
7146.0,Monitor,11.0,23.701788205872692,95.94628950058116,5.0,C
7147.0,Bomba de Infusión,8.0,23.27847180976824,96.50477894442948,7.0,B
7148.0,Monitor,8.0,16.386026290543732,99.57956167166134,18.0,C
,Monitor,19.0,20.4983085530336,95.28406129994984,,Nuevo_3
7150.0,Respirador,17.0,7.894966792259482,98.53230380699549,15.0,C
7151.0,Respirador,7.0,3.0879373670926284,98.31197272628836,7.0,Nuevo_1
7152.0,Bomba de Infusión,14.0,2.005387151967988,96.54375589039483,3.0,Nuevo_1
7153.0,Monitor,13.0,3.7272442931552905,99.79192986206104,5.0,D
7154.0,,15.0,16.465447364133347,99.87857813785264,9.0,A
7155.0,Nuevo_1,15.0,17.83775694825559,98.60311428994288,12.0,B
7156.0,Electrocardiógrafo,17.0,18.62777857829872,97.48518748712218,20.0,A
7157.0,Bomba de Infusión,16.0,7.162300837745579,95.74523576518908,11.0,A
7158.0,Monitor,15.0,3.2193786020901376,95.86226850651,21.0,Nuevo_3
7159.0,Electrocardiógrafo,8.0,20.25454822410718,99.8248872326315,5.0,C
7160.0,Respirador,18.0,23.73993390489593,95.18037758034248,4.0,Nuevo_5
7161.0,,16.0,17.745970426272294,97.49680301883828,23.0,A
7162.0,Nuevo_2,11.0,9.144084359270437,98.27708607273038,14.0,B
7163.0,Respirador,18.0,14.158554752912426,98.2353110076474,11.0,C
7164.0,Nuevo_1,6.0,16.17846488659004,97.65655031268872,21.0,A
7165.0,Nuevo_5,14.0,21.77858957788112,96.09981669747864,19.0,D
7166.0,Monitor,6.0,15.348547413434613,97.85025248098312,13.0,D
7167.0,Respirador,5.0,2.6308695966008746,98.676289282278,15.0,B
7168.0,Bomba de Infusión,10.0,2.142292318116221,97.3162424181346,117.46284622048663,Nuevo_4
7169.0,Monitor,18.0,2.8475796492218466,97.03061963786656,9.0,D
,Bomba de Infusión,11.0,14.377407512714164,96.81844814123085,8.0,D
7171.0,Electrocardiógrafo,13.0,2.956974790563528,96.89865467057388,3.0,B
7172.0,Monitor,5.0,4.908075837200703,98.08787979760363,19.0,D
7173.0,Respirador,5.0,14.58575813076818,95.98017134885488,12.0,B
7174.0,Electrocardiógrafo,6.0,18.500943170747234,99.0329862330931,8.0,A
7175.0,Monitor,13.0,3.3266751864865443,95.29737860221135,9.0,D
7176.0,Respirador,5.0,4.31946453318979,98.22451034817888,,D
7177.0,Monitor,15.0,20.42657731243396,99.08150266323575,23.0,B
7178.0,Bomba de Infusión,14.0,3.454419336299257,97.3881182569426,3.0,Nuevo_5
7179.0,Nuevo_1,14.0,23.338847745961,98.3151997210142,13.0,Nuevo_3
7180.0,Respirador,14.0,22.975227027772096,97.01090816113177,18.0,C
7181.0,Electrocardiógrafo,8.0,9.544674774055116,99.87955950352112,13.0,C
7182.0,Nuevo_1,79.1759610403573,20.139856706819945,95.65627089192974,20.0,D
7183.0,Nuevo_3,7.0,4.829309722804158,99.47984474267416,21.0,A
7184.0,Nuevo_1,6.0,20.85673251777324,99.743451168881,12.0,D
7185.0,,6.0,17.15097419847288,97.58610741251628,16.0,A
7186.0,Nuevo_4,12.0,17.115408838355634,97.82153866175946,22.0,D
7187.0,Respirador,10.0,5.288300711750229,98.11922155345783,13.0,B
7188.0,Electrocardiógrafo,12.0,12.72907563399034,96.14511341075946,9.0,C
7189.0,Respirador,8.0,8.128872565746782,96.39324297917126,,C
7190.0,Bomba de Infusión,14.0,14.97010279806825,96.2790591414038,22.0,D
7191.0,Nuevo_4,18.0,20.89230947346005,98.46154924552404,15.0,Nuevo_5
7192.0,Bomba de Infusión,14.0,7.069241151953344,95.66148812282702,10.0,B
,Monitor,13.0,13.927902817030535,97.21259603881892,11.0,A
7194.0,Bomba de Infusión,9.0,15.595571953493016,96.0675510471681,20.0,Nuevo_1
7195.0,Respirador,16.0,7.950246501727628,97.98244674605913,10.0,D
7196.0,Respirador,13.0,18.476173038329744,95.03196980918496,6.0,B
,Monitor,8.0,10.80310473359166,95.77816777197935,8.0,Nuevo_5
7198.0,Electrocardiógrafo,11.0,8.582831276675288,96.90392969644878,12.0,B
7199.0,Monitor,15.0,13.597868697645715,97.04703027676749,7.0,A
7200.0,Bomba de Infusión,13.0,16.843063707982957,98.41998865357358,16.0,A
,Electrocardiógrafo,16.0,19.165513971522717,97.94590659291362,11.0,D
7202.0,Nuevo_5,6.0,17.905176103763687,97.11926879561388,16.0,B
7203.0,Nuevo_3,6.0,8.72547009293096,95.18458404293835,11.0,D
7204.0,Respirador,19.0,15.082437071064744,99.6097518382906,8.0,Nuevo_4
7205.0,Electrocardiógrafo,12.0,9.134555044525424,98.32593996086018,13.0,D
7206.0,Electrocardiógrafo,7.0,10.409951218632102,98.92252674592346,,D
7207.0,Nuevo_5,18.0,9.139456223772749,98.6489301162792,11.0,Nuevo_5
7208.0,Monitor,6.0,4.575222318314314,95.29381856273358,,A
7209.0,Nuevo_4,15.0,8.246588692002696,97.30154446009692,3.0,A
7210.0,,19.0,23.45150312724844,97.98780101312023,10.0,D
7211.0,Electrocardiógrafo,8.0,19.87629433398447,95.6418016366293,8.0,A
7212.0,Electrocardiógrafo,18.0,14.26838792020759,97.63058323859158,14.0,Nuevo_5
7213.0,Respirador,15.0,17.133577713876505,95.77923650733148,3.0,D
7214.0,Nuevo_1,41.91668525665974,12.12810912972153,98.11501966871904,14.0,D
,Bomba de Infusión,13.0,21.338213099190536,95.87127583237148,15.0,Nuevo_1
7216.0,Electrocardiógrafo,15.0,3.281074260832624,99.2337311042916,8.0,A
7217.0,,10.0,21.63200540404712,99.45320599548096,14.0,B
7218.0,Respirador,18.0,23.15065942995365,97.611621095512,14.0,Nuevo_4
7219.0,Respirador,7.0,6.4117880812155335,97.78745045015272,16.0,A
7220.0,Nuevo_4,13.0,15.949491129467164,97.62551785533452,3.0,C
7221.0,Monitor,17.0,10.5138103563759,96.37125569697083,5.0,A
7222.0,Nuevo_3,11.0,13.28696965383869,95.66182634186892,13.0,B
7223.0,Monitor,16.0,15.49632224166178,98.88580024229302,16.0,D
7224.0,,19.0,15.457522596416256,96.60880393653382,20.0,B
7225.0,Bomba de Infusión,14.0,11.132259768389108,95.5602890918288,,Nuevo_4
7226.0,Monitor,16.0,18.347723253075,98.29284724851394,3.0,B
7227.0,,9.0,14.9537918190068,95.46568339726365,7.0,A
7228.0,Electrocardiógrafo,8.0,4.737241984432092,96.02488761965236,11.0,D
7229.0,Monitor,15.0,18.2591996859234,96.9070693456989,17.0,A
7230.0,Respirador,14.0,17.762908282432697,95.86181953841384,16.0,C
7231.0,,8.0,14.445506699032444,98.68034177129512,6.0,A
7232.0,Monitor,8.0,5.855209455667076,98.28279451908652,9.0,C
7233.0,Electrocardiógrafo,7.0,17.132107512530045,95.31637632890532,17.0,A
7234.0,Electrocardiógrafo,7.0,21.97863373284716,96.3400228839415,15.0,A
7235.0,Electrocardiógrafo,13.0,15.824647376454529,98.74604308005982,14.0,C
7236.0,Electrocardiógrafo,5.0,4.6172271784684735,98.16170980095627,13.0,D
7237.0,Electrocardiógrafo,15.0,15.813426928086267,95.7255449207082,,D
7238.0,Respirador,7.0,13.7079501492378,98.05961499744528,7.0,D
7239.0,Monitor,9.0,17.76832970977654,96.09703544808532,19.0,C
7240.0,Respirador,16.0,8.943955177529295,99.14804482335066,18.0,C
7241.0,Nuevo_2,18.0,23.42563374484172,97.7395414514242,15.0,D
7242.0,Electrocardiógrafo,14.0,4.6728500905080566,95.74657631374062,,C
7243.0,Bomba de Infusión,12.0,17.839656939186114,95.1812661456444,21.0,A
7244.0,Monitor,19.0,13.561649081305536,99.0504669697429,10.0,B
7245.0,,5.0,8.33917290149246,97.15588931086845,15.0,C
7246.0,Electrocardiógrafo,19.0,22.414479470650097,95.41845227852424,11.0,D
7247.0,Monitor,5.0,22.76351582515989,98.98993716979436,16.0,D
,Nuevo_3,7.0,4.501801622638057,95.02416490484426,,D
7249.0,Monitor,9.0,17.282521558418182,99.71040410390444,18.0,Nuevo_3
7250.0,Respirador,16.0,3.568090638284855,99.508034421606,21.0,A
7251.0,Respirador,11.0,21.252457284757327,96.44748037306093,21.0,C
,Electrocardiógrafo,5.0,7.0606338330189775,99.74913648908463,3.0,D
7253.0,Monitor,7.0,5.254814482926866,96.77165140038574,11.0,D
7254.0,Electrocardiógrafo,14.0,23.76182044866346,97.4222753452858,22.0,D
7255.0,Respirador,16.0,3.206477539246736,97.8297827135846,14.0,C
,,11.0,22.33683674092855,98.073036156651,16.0,Nuevo_1
7257.0,Monitor,17.0,18.83637183585604,98.36776639841295,22.0,B
7258.0,Monitor,6.0,18.953349089991104,96.54762905821774,19.0,B
7259.0,Nuevo_1,9.0,12.140388874071007,97.57415449702049,21.0,C
7260.0,Electrocardiógrafo,9.0,18.51461029147441,98.81930265708672,10.0,B
7261.0,Monitor,5.0,16.59222053871418,97.0518608761852,10.0,Nuevo_1
7262.0,Respirador,9.0,8.287740333189987,99.04229745096224,4.0,B
,Respirador,13.0,19.42344360903522,97.73231749718676,7.0,D
7264.0,Nuevo_5,13.0,13.775258829910545,98.95477555359724,22.0,D
7265.0,Electrocardiógrafo,7.0,15.620358467380273,98.78391289472052,18.0,Nuevo_5
,Monitor,15.0,12.47078941608367,99.614751048643,5.0,Nuevo_1
7267.0,Bomba de Infusión,18.0,10.809463547260002,97.31924888569276,16.0,B
7268.0,Respirador,6.0,19.06241143143238,96.9328901375307,3.0,Nuevo_1
7269.0,Respirador,7.0,17.679457250858405,95.46189541535578,6.0,D
7270.0,Monitor,6.0,16.556291079070256,95.83812898930373,3.0,Nuevo_2
,Respirador,8.0,15.660831433662247,97.50408889726113,5.0,B
,Electrocardiógrafo,19.0,19.00665532654445,99.27658491150584,23.0,C
7273.0,Electrocardiógrafo,7.0,16.515754612119046,96.84925839774854,3.0,B
7274.0,,16.0,15.37110096044468,97.88951251806068,23.0,C
7275.0,Electrocardiógrafo,12.0,17.451126209285427,98.38472766382296,16.0,C
7276.0,Monitor,6.0,4.404514412665412,98.00651990675505,,B
7277.0,Respirador,13.0,3.7813548704657096,96.02754534908648,7.0,Nuevo_3
7278.0,,15.0,13.495762849462592,95.61923435328552,16.0,A
7279.0,Electrocardiógrafo,11.0,23.34526907284032,96.25706672084624,3.0,D
7280.0,Electrocardiógrafo,41.91668525665974,12.119040766630972,98.3585987439613,,A
7281.0,Bomba de Infusión,5.0,17.53008404078112,98.20142086874874,7.0,B
7282.0,Bomba de Infusión,12.0,11.509681225016026,98.46206348975838,189.747674663863,D
7283.0,Respirador,6.0,22.79758078660291,96.52506201301466,10.0,C
7284.0,Bomba de Infusión,19.0,7.463278435462188,95.62568448294216,4.0,D
7285.0,Electrocardiógrafo,11.0,23.696101555516325,98.09356495719804,14.0,A
7286.0,Respirador,17.0,8.619911516266573,99.520349793935,23.0,A
7287.0,Monitor,6.0,12.175225196864956,96.72911992052228,13.0,B
7288.0,Electrocardiógrafo,15.0,7.90385188601897,97.88813858669396,10.0,A
7289.0,Respirador,14.0,2.259527484681088,96.97854506970688,10.0,B
7290.0,Respirador,5.0,3.668403108733042,98.75056032689956,20.0,C
,Nuevo_2,13.0,11.197760600787614,97.16528067777652,5.0,B
7292.0,Nuevo_3,12.0,7.188044693214612,96.3871250575816,17.0,C
7293.0,Respirador,10.0,15.236171271946242,98.81269554324832,16.0,B
,Nuevo_2,6.0,13.727278551326185,98.61341800586456,18.0,D
7295.0,Nuevo_5,11.0,19.787754525576027,95.19291184633606,13.0,Nuevo_4
7296.0,Bomba de Infusión,5.0,21.635690482087067,99.23589062089144,9.0,C
7297.0,Monitor,18.0,20.52516050245835,97.45621479691984,23.0,Nuevo_1
7298.0,Electrocardiógrafo,8.0,8.11217458155088,96.921061039062,16.0,Nuevo_5
7299.0,Monitor,8.0,19.852574153543927,95.82996550092956,20.0,B
,Monitor,10.0,18.676287272794667,98.89102749784288,21.0,Nuevo_4
7301.0,Electrocardiógrafo,9.0,15.785650599033085,96.87867997769337,7.0,B
7302.0,Respirador,5.0,7.782098706212444,98.50426407768732,11.0,Nuevo_5
7303.0,Bomba de Infusión,14.0,21.802010594692536,98.7950614080662,4.0,A
7304.0,Nuevo_4,10.0,7.000582139141161,96.99235577980735,10.0,A
7305.0,Respirador,18.0,6.090504989234498,98.64702702563066,12.0,D
7306.0,Monitor,17.0,3.1376490891355724,95.58053728280288,15.0,A
7307.0,Nuevo_4,11.0,4.473911599223843,98.32034536213092,16.0,B
7308.0,Electrocardiógrafo,10.0,15.594260850801,96.22990977924464,17.0,C
7309.0,Nuevo_4,12.0,17.273255790617398,97.48973547587347,23.0,A
7310.0,Electrocardiógrafo,14.0,12.521502413793046,96.99030136212843,23.0,D
7311.0,Nuevo_4,15.0,17.72867108761969,98.16004727505656,10.0,B
7312.0,Respirador,5.0,3.1558605650287226,98.43530631963796,17.0,C
7313.0,Electrocardiógrafo,10.0,2.1202798129964977,95.97479864376568,22.0,C
7314.0,Bomba de Infusión,16.0,5.734431701811612,96.225295302184,10.0,B
7315.0,Nuevo_1,11.0,3.4209005353798942,95.39036453299192,20.0,D
7316.0,Nuevo_5,12.0,21.980924218092063,98.88710133605204,7.0,Nuevo_2
7317.0,Bomba de Infusión,18.0,18.48911652132944,99.73286220058624,13.0,D
7318.0,Nuevo_5,7.0,7.59509365596525,96.57128667323026,3.0,D
7319.0,Nuevo_4,18.0,19.30799715562074,99.51791383620314,19.0,B
,Monitor,16.0,5.722415639596552,97.09357526421071,15.0,A
7321.0,Electrocardiógrafo,16.0,2.628069544160536,98.14460747589396,9.0,B
7322.0,Monitor,11.0,13.04437863977456,96.07466299256606,5.0,C
7323.0,Electrocardiógrafo,9.0,12.424276670324987,98.41192443591456,23.0,D
7324.0,Respirador,17.0,22.14474427880692,97.13807542744723,22.0,B
7325.0,,6.0,14.480535770195017,98.54175222864671,17.0,D
7326.0,Monitor,18.0,6.530249867440144,95.09735890401326,3.0,B
7327.0,Electrocardiógrafo,7.0,5.458876221294243,98.06504066120816,13.0,A
7328.0,Monitor,12.0,14.600537650697785,99.53932936220748,5.0,C
7329.0,Bomba de Infusión,18.0,23.43377599132659,97.35859570920056,10.0,C
7330.0,Bomba de Infusión,19.0,14.916751962905796,96.84550260362744,6.0,D
7331.0,Bomba de Infusión,11.0,21.01249357679992,97.56246067958756,12.0,C
7332.0,Electrocardiógrafo,19.0,5.069838986523625,95.44567963029856,8.0,B
7333.0,Respirador,18.0,9.692978041063869,99.45282156343768,19.0,D
7334.0,Nuevo_4,11.0,20.693305598416607,96.48942186916352,8.0,D
7335.0,Electrocardiógrafo,9.0,9.300455531433489,96.8991810256926,23.0,D
7336.0,Bomba de Infusión,9.0,3.5389362580574804,98.67895519798854,13.0,Nuevo_1
7337.0,Electrocardiógrafo,5.0,14.288885502351476,99.79375007984729,16.0,A
7338.0,Bomba de Infusión,7.0,11.730536776110918,98.05159233948709,22.0,C
7339.0,Bomba de Infusión,16.0,5.172523786363503,96.3623250110686,8.0,B
7340.0,Bomba de Infusión,11.0,6.905143510841556,98.6783662926196,20.0,Nuevo_2
7341.0,Monitor,7.0,13.191333462810457,99.15163881354208,7.0,Nuevo_5
7342.0,Nuevo_4,9.0,2.227170183867173,99.49437930932284,20.0,Nuevo_2
7343.0,Electrocardiógrafo,6.0,2.9926542836720573,98.94522176534755,7.0,Nuevo_4
7344.0,Bomba de Infusión,8.0,2.6241527337930437,99.5769934210897,,C
7345.0,Respirador,19.0,3.762245355055282,98.21990609454345,5.0,B
7346.0,Bomba de Infusión,6.0,22.19123430170176,96.96591354613766,15.0,D
7347.0,Nuevo_3,17.0,13.388274525184675,99.5213745254692,23.0,B
7348.0,Electrocardiógrafo,13.0,3.805233234236923,99.55733311794027,4.0,D
7349.0,,8.0,7.705730624001442,95.62158831958116,4.0,B
7350.0,,14.0,23.15187224248213,95.93117008508598,17.0,A
7351.0,Electrocardiógrafo,18.0,12.18277724168026,96.54395417241048,,B
7352.0,Monitor,15.0,22.68318952510004,97.565144094324,5.0,D
7353.0,Nuevo_5,16.0,13.397817639355852,96.29248987092494,11.0,B
7354.0,Monitor,7.0,8.46293603599332,95.31217580858016,8.0,A
7355.0,Nuevo_1,12.0,14.164784289370246,98.92755949109004,13.0,C
7356.0,Electrocardiógrafo,5.0,11.646712850117176,99.04592141551151,15.0,A
7357.0,Electrocardiógrafo,5.0,3.842325993541993,99.5416771696286,15.0,D
7358.0,Respirador,18.0,19.2737351013764,95.62103621938074,16.0,Nuevo_4
7359.0,Monitor,16.0,8.861930842621337,99.884783184882,13.0,A
7360.0,Electrocardiógrafo,5.0,16.888366922427856,97.16701861421323,21.0,A
7361.0,Monitor,15.0,3.336639380469191,95.41734533306536,9.0,C
7362.0,Electrocardiógrafo,11.0,15.021551430409422,98.76320354610044,7.0,C
7363.0,Bomba de Infusión,15.0,20.53680099943531,95.38076421326808,9.0,C
7364.0,,7.0,17.731808967126863,97.82084499771726,13.0,C
7365.0,Electrocardiógrafo,17.0,15.407410469657254,95.84267861320636,3.0,A
7366.0,Nuevo_5,15.0,17.821059440042472,99.81342957180732,22.0,D
7367.0,Nuevo_2,18.0,11.119969631008813,95.86515135765832,18.0,B
7368.0,Bomba de Infusión,19.0,11.961089647725672,95.48922608318668,15.0,C
7369.0,Bomba de Infusión,18.0,8.78453434195418,95.15929307759112,19.0,A
7370.0,Monitor,16.0,18.05670342952745,98.15562409101244,14.0,A
7371.0,Bomba de Infusión,6.0,20.780532294496528,98.85787660702567,4.0,A
,Respirador,10.0,8.36454155801881,98.82802697564615,21.0,D
7373.0,Monitor,7.0,4.645070087807859,96.0762284035864,11.0,D
,Nuevo_4,15.0,22.39719280291586,95.2750732804377,13.0,Nuevo_4
7375.0,,8.0,17.402222729823457,97.84567273153183,9.0,D
7376.0,Electrocardiógrafo,5.0,6.390297322226804,98.91870064810414,10.0,D
7377.0,Electrocardiógrafo,7.0,6.970812275427165,98.12312939312488,15.0,B
7378.0,Monitor,6.0,22.7384618609778,98.4437337115764,21.0,B
7379.0,Bomba de Infusión,14.0,14.295271126637632,95.84171576871132,12.0,Nuevo_4
,Respirador,11.0,17.018921759933253,97.81535332252004,16.0,B
7381.0,Nuevo_1,23.287047364810967,12.485684969711343,96.62287822009064,17.0,A
7382.0,Nuevo_4,15.0,10.151215701448018,99.6472500257368,15.0,Nuevo_4
7383.0,Nuevo_3,10.0,5.300009774122355,97.51170850804544,13.0,B
7384.0,Monitor,6.0,21.740307504749087,96.36102469106304,9.0,Nuevo_2
7385.0,,14.0,21.452178580604475,97.74611968152465,10.0,B
7386.0,Bomba de Infusión,11.0,18.562273764827225,99.24277784746032,23.0,Nuevo_4
,Electrocardiógrafo,13.0,2.357953608459481,97.89140645623873,3.0,D
7388.0,Respirador,18.0,19.334112206413213,95.44492996016795,13.0,A
7389.0,Nuevo_3,5.0,5.773156671968541,96.58760441626946,10.0,D
7390.0,Electrocardiógrafo,13.0,19.753157078654983,97.32840671823446,6.0,D
7391.0,Nuevo_1,17.0,7.640617035072141,96.7393825033761,,A
7392.0,Nuevo_3,13.0,3.0250684380386703,99.52077976252616,6.0,D
7393.0,Electrocardiógrafo,10.0,15.72453184515909,98.285452811132,14.0,D
7394.0,Respirador,19.0,12.693375714691712,98.3425883109028,13.0,Nuevo_1
7395.0,Monitor,10.0,10.94146176740856,99.14833871696187,5.0,C
7396.0,Monitor,5.0,3.909827546243756,96.37519627798702,22.0,A
7397.0,Electrocardiógrafo,12.0,3.1145544973298698,99.68185344999006,6.0,D
7398.0,Nuevo_4,15.0,21.795054418139426,98.15700889397012,23.0,A
7399.0,Bomba de Infusión,5.0,10.645960822031826,98.06547544537858,7.0,D
7400.0,Nuevo_4,18.0,22.792670665069785,99.46927354006472,14.0,A
,Monitor,19.0,18.378253193479303,98.85578965020254,14.0,C
7402.0,Monitor,14.0,11.250031896216155,95.578975507828,20.0,C
7403.0,Electrocardiógrafo,13.0,11.717476755077536,96.37692496546236,22.0,A
,Respirador,15.0,21.18633447417361,97.65527298784755,,D
7405.0,Nuevo_2,6.0,2.3517225456092365,95.2791395084322,23.0,Nuevo_2
7406.0,Bomba de Infusión,17.0,9.10556286535662,96.26015370692916,4.0,B
7407.0,Monitor,13.0,2.121877785081085,98.3027230573094,7.0,A
7408.0,Electrocardiógrafo,41.91668525665974,9.806752100990852,96.80905135882156,6.0,A
7409.0,Bomba de Infusión,46.57409472962193,13.210365376088731,96.70250978179138,4.0,Nuevo_3
