ID_Producto,Tipo_Producto,pH,Viscosidad_cP,Duración_Tests_meses,Prueba_Dermatológica,Categoría_Cosmético
5483,Crema,5.344824160525979,3935.5732522913613,24,Aprobado,Premium
5484,Perfume,6.117026997582645,3609.7946889791615,9,Aprobado,Premium
5485,Crema,7.4326398847913655,1011.7489090897789,10,Aprobado,Económico
5486,Maquillaje,6.564122282019756,4812.710668969608,13,Aprobado,Premium
5487,Perfume,6.1370336055816725,4207.890651967446,30,Aprobado,Orgánico
5488,Champú,6.294929591443294,4422.813244331837,26,Aprobado,Premium
5489,Perfume,4.616082707438195,3046.5145535873576,7,Aprobado,Económico
5490,Crema,7.342584723762723,2450.8893763904316,10,Aprobado,Económico
5491,Perfume,6.220093712547241,4107.133233444598,10,Aprobado,Económico
5492,Maquillaje,5.298219638865326,3805.546957341344,12,Aprobado,Premium
5493,Champú,6.008883619867523,3829.1594344613773,8,Aprobado,Económico
5494,Crema,6.0676849631305565,3250.573540666569,7,Aprobado,Económico
5495,Crema,5.755369373796499,1404.3596766683088,13,Aprobado,Premium
5496,Maquillaje,6.070537219187014,2108.098338957515,21,Aprobado,Económico
5497,Crema,6.221431475296331,2691.295216353252,10,Aprobado,Premium
5498,Maquillaje,6.089775687306691,1789.7893733781793,24,Aprobado,Económico
5499,Crema,7.2841021557171555,3412.616347492492,10,Aprobado,Económico
5500,Perfume,5.366892834165204,4519.106689155857,24,Aprobado,Premium
5501,Champú,4.930828576215309,1661.3949416341254,35,Rechazado,Económico
5502,Champú,7.110669735348413,1126.7557512439548,22,Aprobado,Premium
5503,Perfume,7.269639271866465,2346.912900777096,26,Aprobado,Económico
5504,Crema,4.931765990823317,2939.7252670434655,33,Aprobado,Económico
5505,Champú,6.3673099199442,1085.7454895851938,6,Aprobado,Económico
5506,Maquillaje,7.254115893192081,2618.011767536086,25,Aprobado,Orgánico
5507,Champú,6.0711977380760835,3872.585235775488,20,Aprobado,Premium
5508,Champú,5.390123208301159,4107.063465337034,24,Aprobado,Económico
5509,Maquillaje,5.299660381949583,4782.988251228121,21,Aprobado,Orgánico
5510,Maquillaje,4.780944192537171,4360.776950811618,17,Aprobado,Económico
5511,Maquillaje,6.429607074347792,1773.3214033584566,10,Aprobado,Económico
5512,Crema,5.955302022008882,4306.72572865192,21,Rechazado,Premium
5513,Crema,6.287022136026597,2024.6810256472809,12,Aprobado,Premium
5514,Perfume,4.892892802342633,2944.0277204734693,12,Aprobado,Económico
5515,Crema,6.281928333328309,3954.764688862992,21,Aprobado,Económico
5516,Crema,4.8413534415555315,4989.215878676579,31,Aprobado,Económico
5517,Maquillaje,4.727084668892573,1602.7962058878056,28,Aprobado,Premium
5518,Perfume,6.231923658028841,1478.1036171818616,9,Aprobado,Económico
5519,Maquillaje,7.011457927485493,2416.0489990207006,9,Rechazado,Económico
5520,Crema,4.786128760418598,4408.1749217916085,18,Aprobado,Orgánico
5521,Perfume,6.733015888164564,4796.1620661977995,16,Aprobado,Orgánico
5522,Maquillaje,5.624917430568594,3513.693052786361,33,Aprobado,Premium
5523,Perfume,4.76609419635729,2514.546386465224,10,Aprobado,Premium
5524,Crema,4.594317350642309,4984.213887816712,10,Aprobado,Económico
5525,Crema,7.146432681064121,1844.4506046639137,34,Aprobado,Económico
5526,Perfume,6.539785589891603,4766.889775929353,30,Aprobado,Orgánico
5527,Champú,6.372928660358935,3866.2062210280305,7,Aprobado,Premium
5528,Maquillaje,5.689022330480004,4009.473311932007,19,Aprobado,Económico
5529,Crema,5.444798679646577,2263.273216464342,13,Aprobado,Económico
5530,Maquillaje,7.393213128187441,4118.186764931643,9,Aprobado,Premium
5531,Perfume,7.178423016274301,1175.3997721196577,23,Aprobado,Premium
5532,Perfume,5.5388266288365955,2386.401228993184,32,Aprobado,Económico
5533,Crema,6.60525371802138,1924.9075643459128,22,Aprobado,Económico
5534,Maquillaje,7.189089309538343,4293.489138901137,12,Aprobado,Premium
5535,Champú,7.384386229320341,3021.6748091325153,23,Aprobado,Económico
5536,Maquillaje,4.5180558519453005,4594.5500738443625,21,Aprobado,Económico
5537,Crema,5.826407168006307,2041.681643475282,22,Aprobado,Económico
5538,Champú,6.861729883904604,2812.5029968397357,30,Rechazado,Premium
5539,Crema,6.278996369881917,2014.765541080227,30,Aprobado,Orgánico
5540,Crema,5.691079313614969,4548.730067004053,30,Aprobado,Económico
5541,Crema,5.314221918368959,3156.5809046250542,8,Aprobado,Premium
5542,Perfume,5.633893651959403,4610.50083794284,17,Aprobado,Económico
5543,Perfume,6.393662319890069,4528.708321883756,6,Aprobado,Económico
5544,Champú,5.446371707655788,1082.770496820791,12,Aprobado,Económico
5545,Crema,6.057538365875796,1572.9173303007574,15,Aprobado,Orgánico
5546,Crema,6.819625085359797,1909.5271415032448,24,Aprobado,Premium
5547,Maquillaje,6.612771728710051,1376.6420501761165,33,Aprobado,Económico
5548,Maquillaje,5.799093534564631,4435.083919651162,20,Aprobado,Económico
5549,Perfume,7.137319936899786,2212.612567430384,27,Aprobado,Orgánico
5550,Crema,6.89117035068746,2965.9811574357886,14,Rechazado,Económico
5551,Maquillaje,4.7425843982365254,1812.1696282418034,14,Rechazado,Económico
5552,Champú,5.248230654221551,1565.1886439729892,31,Aprobado,Económico
5553,Maquillaje,5.622640577522741,4853.8594229162245,24,Aprobado,Premium
5554,Perfume,6.786371145136482,4367.921950669539,20,Aprobado,Orgánico
5555,Champú,6.7623781527347475,3929.899813691666,20,Aprobado,Económico
5556,Perfume,5.6084353994002285,3305.4699391443523,22,Aprobado,Premium
5557,Champú,6.5378548153997755,1635.3215531185156,25,Aprobado,Premium
5558,Maquillaje,5.081351524572275,3347.1905245127214,32,Aprobado,Premium
5559,Crema,5.104294169907285,3315.5865534831046,24,Aprobado,Premium
5560,Perfume,7.003318269489396,3699.958075177185,18,Aprobado,Orgánico
5561,Perfume,6.537845529522939,1098.254354026586,24,Aprobado,Económico
5562,Crema,6.928184837475527,3862.405705698672,21,Aprobado,Premium
5563,Champú,6.501956018934004,4211.877692760028,18,Aprobado,Premium
5564,Maquillaje,7.30277432555024,1790.9768313738539,7,Aprobado,Premium
5565,Maquillaje,4.834964807645126,1218.178325281024,24,Aprobado,Premium
5566,Champú,5.300682384026746,2141.3597850714023,10,Aprobado,Orgánico
5567,Perfume,5.733371998490604,1615.4866970996604,29,Aprobado,Premium
5568,Maquillaje,7.198668205338821,3219.5369417775432,21,Rechazado,Económico
5569,Crema,5.164612622721388,1455.270992616176,13,Aprobado,Orgánico
5570,Maquillaje,5.14221361224494,3877.9465166137156,24,Aprobado,Orgánico
5571,Champú,5.053569637590064,1695.3759105197225,21,Aprobado,Premium
5572,Champú,5.676577574018163,2916.1968659455856,11,Rechazado,Orgánico
5573,Crema,4.699611711131129,2321.9278714971524,12,Aprobado,Premium
5574,Perfume,5.3265849521046365,1048.3348542639824,34,Aprobado,Económico
5575,Perfume,7.48411345861961,3147.8195836925393,20,Aprobado,Orgánico
5576,Champú,4.760949239707914,3336.9727926735736,25,Aprobado,Económico
5577,Crema,5.93769942534499,2602.3983263532423,16,Rechazado,Orgánico
5578,Crema,4.82236430422103,1872.9995019422022,35,Aprobado,Económico
5579,Maquillaje,5.3921327815808295,1945.8090866340026,8,Aprobado,Premium
5580,Maquillaje,4.812677682352153,3480.6612124889093,19,Aprobado,Orgánico
5581,Crema,6.169475139658163,1093.0165462403263,17,Aprobado,Premium
5582,Maquillaje,6.228083604864571,2170.840874919605,28,Aprobado,Premium
5583,Crema,4.744385820379437,1995.2040191976064,34,Aprobado,Orgánico
5584,Maquillaje,7.085345496197302,3317.484768972073,33,Aprobado,Premium
5585,Champú,5.323461962623629,2818.6888598112696,21,Aprobado,Económico
5586,Champú,5.943943336381357,2779.4126423591074,22,Aprobado,Orgánico
5587,Perfume,5.638700240918164,1921.5541974747814,10,Aprobado,Premium
5588,Champú,4.526754085420324,1926.9570446773196,31,Aprobado,Económico
5589,Crema,6.287791860401814,3888.024298704054,31,Aprobado,Económico
5590,Perfume,7.412401595727607,2381.899240627279,18,Aprobado,Económico
5591,Maquillaje,5.363781487878637,1394.0381661868723,35,Aprobado,Orgánico
5592,Maquillaje,5.53744287845641,1417.123750620704,29,Aprobado,Orgánico
5593,Maquillaje,6.694135241758299,2623.259513116035,33,Aprobado,Económico
5594,Perfume,5.311120661775267,3418.361675573204,6,Aprobado,Económico
5595,Perfume,6.617335276342777,3310.6172661513847,35,Aprobado,Premium
5596,Maquillaje,4.998126301741152,4835.525494905233,29,Aprobado,Orgánico
5597,Crema,6.391019983298,2287.9844661628194,8,Aprobado,Premium
5598,Maquillaje,6.276720355560089,3683.651596817195,17,Aprobado,Premium
5599,Perfume,7.1298727174257674,2760.4087558992287,35,Aprobado,Orgánico
5600,Maquillaje,7.158498366999837,4879.107527789736,16,Aprobado,Económico
5601,Maquillaje,4.9430530053101736,1179.414710606283,23,Aprobado,Económico
5602,Champú,6.142316978613156,4213.395596211854,7,Aprobado,Premium
5603,Maquillaje,5.490582357175617,3158.540162808395,22,Rechazado,Económico
5604,Maquillaje,7.073831239469631,2332.349829948017,7,Aprobado,Orgánico
5605,Perfume,5.179786832517847,3797.9357532772215,25,Aprobado,Premium
5606,Crema,5.541809447235316,3939.292446715624,24,Aprobado,Orgánico
5607,Crema,5.989788670784474,4062.5741418525786,26,Aprobado,Económico
5608,Crema,4.8985453315878225,2629.840122933994,12,Rechazado,Orgánico
5609,Crema,4.875871667984498,2557.696877888744,31,Rechazado,Premium
5610,Crema,6.2509143552860165,3308.7236760425862,30,Aprobado,Premium
5611,Maquillaje,5.568408729377603,1084.6817740193067,14,Aprobado,Económico
5612,Perfume,5.439157071314556,4553.846123329729,31,Aprobado,Económico
5613,Champú,5.170162555058199,2910.1151867280214,34,Aprobado,Económico
5614,Perfume,4.999394407816849,3829.1462993808227,14,Aprobado,Económico
5615,Perfume,6.273175559892273,3615.7880718581314,16,Aprobado,Premium
5616,Perfume,5.2515880519743625,2667.5042671003293,10,Rechazado,Premium
5617,Perfume,5.553986733119147,1311.3705095024177,35,Aprobado,Orgánico
5618,Maquillaje,6.389245417115509,3314.196676251423,11,Aprobado,Económico
5619,Champú,4.502731450390392,4376.134825163897,7,Aprobado,Económico
5620,Maquillaje,4.882798395116975,2598.5859039716593,23,Aprobado,Orgánico
5621,Crema,4.8564042839998125,3928.4106943920956,34,Aprobado,Premium
5622,Champú,6.751866601207652,1877.9515269992794,10,Aprobado,Premium
5623,Crema,6.291925127318389,2227.926388243074,12,Aprobado,Premium
5624,Perfume,5.362178422727183,1156.025806464202,28,Aprobado,Económico
5625,Crema,7.445749301518947,4826.4659429271,6,Aprobado,Orgánico
5626,Crema,5.82744702751528,2247.438001150377,13,Aprobado,Orgánico
5627,Maquillaje,4.6096304785366335,4690.529120515013,11,Aprobado,Económico
5628,Champú,7.145812611224496,3012.990144149451,26,Aprobado,Premium
5629,Perfume,7.106780383520689,2526.2882785028305,25,Aprobado,Premium
5630,Perfume,6.367489541160889,2661.7965278733777,18,Aprobado,Premium
5631,Maquillaje,7.017846372640861,4862.291914638996,32,Aprobado,Premium
5632,Perfume,6.668455249799777,4022.842869781213,17,Aprobado,Premium
5633,Maquillaje,6.736442399570553,1002.874524801431,11,Aprobado,Premium
5634,Perfume,4.839158142300206,2512.2771166480256,20,Aprobado,Premium
5635,Perfume,6.04774886138566,2843.6438609390407,31,Aprobado,Económico
5636,Maquillaje,6.498642148792173,1315.709646052801,22,Aprobado,Premium
5637,Crema,7.21392849004944,3223.755050197981,26,Rechazado,Premium
5638,Perfume,7.445191553437924,2371.856084616212,35,Aprobado,Premium
5639,Maquillaje,7.492150706218467,3194.0033989150897,22,Aprobado,Premium
5640,Champú,4.953668223431787,2875.4916004806373,16,Aprobado,Premium
5641,Perfume,6.889529032485148,1559.3421028405214,25,Aprobado,Premium
5642,Maquillaje,5.488559466743311,1878.8810906857445,13,Aprobado,Económico
5643,Champú,6.89647945887883,1757.2574740468617,29,Aprobado,Orgánico
5644,Champú,6.654787253599924,4056.512659204931,16,Aprobado,Económico
5645,Maquillaje,5.6604412965780595,2635.41259392344,8,Rechazado,Económico
5646,Crema,5.3661703726047,4151.731737814755,14,Aprobado,Premium
5647,Crema,5.151913069139699,2352.753316460068,9,Aprobado,Orgánico
5648,Maquillaje,5.07285318066758,2927.7098627830646,14,Rechazado,Económico
5649,Maquillaje,5.6307262118786126,1636.2863268595902,33,Aprobado,Premium
5650,Champú,7.161972556638615,3648.896773641234,10,Aprobado,Premium
5651,Perfume,6.068234945029643,1467.5247356100404,29,Aprobado,Orgánico
5652,Champú,4.997834414184918,2251.2005686827874,9,Aprobado,Orgánico
5653,Crema,6.277425349226181,1090.8029479829877,18,Aprobado,Premium
5654,Champú,7.348880916253737,4278.573543969023,20,Aprobado,Premium
5655,Perfume,5.915011846915627,1728.4389383148437,30,Aprobado,Orgánico
5656,Perfume,6.764476993537162,3035.4251048616857,9,Aprobado,Premium
5657,Maquillaje,4.5070765027299755,2744.8019366111957,26,Aprobado,Premium
5658,Maquillaje,4.714874657336262,4055.2913795681247,14,Aprobado,Económico
5659,Perfume,7.169692819114079,2729.2013670372735,30,Aprobado,Orgánico
5660,Champú,7.492280647406616,1768.5641033080556,34,Aprobado,Premium
5661,Champú,4.763144455978093,3324.270704972269,14,Aprobado,Económico
5662,Champú,5.1291949291060845,1222.9136733867056,18,Aprobado,Económico
5663,Perfume,4.6494997756415595,4718.3011926229365,13,Aprobado,Económico
5664,Maquillaje,6.112268525372826,3931.121017569658,19,Aprobado,Orgánico
5665,Perfume,4.639971460571858,4812.582591594828,7,Aprobado,Premium
5666,Crema,7.0930192102738525,3491.1897630212366,19,Rechazado,Premium
5667,Crema,6.924129740611911,3673.872530710611,32,Aprobado,Orgánico
5668,Maquillaje,4.769379396320915,3824.014938151839,26,Aprobado,Premium
5669,Maquillaje,6.335317570271926,1272.9040971788604,23,Aprobado,Orgánico
5670,Maquillaje,5.46051083626562,2174.308419659048,32,Rechazado,Económico
5671,Champú,6.1644479260124525,1223.0819687214932,22,Aprobado,Premium
5672,Maquillaje,5.967280045467167,4093.2877685933977,12,Aprobado,Premium
5673,Perfume,7.11923286367205,2208.220737998967,16,Aprobado,Orgánico
5674,Maquillaje,4.783271413707715,2552.856601625659,24,Aprobado,Premium
5675,Crema,5.458954795384919,1280.5930856031086,28,Aprobado,Económico
5676,Perfume,7.358391085815432,4322.338699197305,9,Aprobado,Premium
5677,Champú,4.57055865076642,3305.612043880662,10,Aprobado,Económico
5678,Champú,4.883443549537182,1467.891527356611,29,Aprobado,Premium
5679,Crema,5.0782780888958605,1170.7741046325814,21,Aprobado,Económico
5680,Maquillaje,6.583270448385097,3727.0686009248616,34,Aprobado,Premium
5681,Crema,5.071848596557193,3456.0047583682563,15,Aprobado,Orgánico
5682,Perfume,4.723988657402675,1938.2290971413977,29,Aprobado,Orgánico
5683,Maquillaje,4.74975152127877,2233.585606968749,7,Aprobado,Económico
5684,Maquillaje,5.170384398498421,1166.2135562262486,9,Aprobado,Económico
5685,Crema,4.685184333199922,1990.2951726770582,10,Aprobado,Económico
5686,Crema,7.351849095652274,3007.272849390317,31,Aprobado,Premium
5687,Perfume,6.102517137747164,2577.3865154898062,10,Aprobado,Económico
5688,Crema,6.141856172967579,3040.6341272265036,35,Aprobado,Económico
5689,Maquillaje,6.288088706186111,1584.7697170301851,22,Aprobado,Premium
5690,Perfume,5.6838307013054825,1645.339237706713,10,Aprobado,Orgánico
5691,Maquillaje,6.811780558974523,1462.6303759412108,13,Aprobado,Orgánico
5692,Perfume,6.260508793888629,2719.21935844288,16,Aprobado,Orgánico
5693,Champú,6.383812362578636,2574.078032208808,34,Aprobado,Económico
5694,Maquillaje,7.201626056388695,4138.769703802716,30,Aprobado,Orgánico
5695,Crema,7.166034737900286,1579.8388152461985,30,Aprobado,Económico
5696,Maquillaje,6.211402663595712,2151.0119762590866,20,Aprobado,Premium
5697,Crema,4.911192028469804,3637.629531892518,24,Aprobado,Económico
5698,Crema,5.3408118889249785,3201.857006063866,33,Aprobado,Premium
5699,Maquillaje,5.383172225998281,4527.455569001785,20,Aprobado,Premium
5700,Perfume,4.54438606085738,1581.5568041706956,30,Rechazado,Económico
5701,Perfume,5.974263850862707,3425.796857574421,32,Aprobado,Económico
5702,Crema,7.099150049221851,4439.445027018061,13,Aprobado,Orgánico
5703,Maquillaje,5.468342914739088,1167.4974441881473,34,Aprobado,Premium
5704,Perfume,6.8319821401896235,4385.7885008787225,35,Aprobado,Orgánico
5705,Perfume,7.307324686219801,1000.7163007556547,13,Aprobado,Económico
5706,Champú,7.390863532460186,3169.036285725218,17,Aprobado,Premium
5707,Champú,6.328646837012785,2136.913336512571,9,Aprobado,Premium
5708,Crema,6.046544492400193,2245.4377041840607,10,Aprobado,Orgánico
5709,Champú,5.061884165834639,2706.0355339088082,20,Aprobado,Premium
5710,Crema,5.976633657639512,2486.029525221359,23,Aprobado,Económico
5711,Champú,7.100514069115626,4320.612887776753,34,Aprobado,Económico
5712,Perfume,6.449343398078492,4533.574533858649,29,Aprobado,Orgánico
5713,Crema,6.591809872083752,1422.5794538304629,31,Rechazado,Premium
5714,Champú,5.58772834549962,3730.01200586284,23,Rechazado,Orgánico
5715,Champú,6.217564193500911,2686.1617421552246,27,Aprobado,Económico
5716,Champú,7.032194827022454,4165.890215225752,11,Aprobado,Económico
5717,Maquillaje,5.4134228847919506,4374.361357153926,20,Aprobado,Premium
5718,Crema,4.732015059852297,4879.950328097737,35,Aprobado,Económico
5719,Champú,5.8037850648020335,2386.224625042326,31,Aprobado,Económico
5720,Perfume,4.9288533586856,2208.863709661782,17,Aprobado,Premium
5721,Crema,6.634070307185198,4259.885397697727,32,Aprobado,Económico
5722,Crema,5.011203353008473,1334.4523667047952,9,Aprobado,Orgánico
5723,Maquillaje,5.136309191086406,1507.4188837369893,22,Aprobado,Premium
5724,Champú,6.516627381530547,2244.8851422927237,26,Aprobado,Orgánico
5725,Crema,6.932107820336163,1395.4744344436508,12,Aprobado,Económico
5726,Maquillaje,4.563738011350297,1249.04669486189,21,Aprobado,Orgánico
5727,Champú,6.550669784893203,1340.0788691102412,30,Aprobado,Orgánico
5728,Champú,6.51109588268388,4338.502709852414,16,Aprobado,Premium
5729,Champú,4.7937924274185555,3600.9935297927327,33,Aprobado,Económico
5730,Perfume,7.460447236801665,3323.049896276514,7,Aprobado,Premium
5731,Champú,6.840221120427578,4847.387986446451,10,Aprobado,Económico
5732,Perfume,4.569920672080133,2457.8126781162155,15,Aprobado,Económico
5733,Perfume,5.995360592865158,1016.7286275627055,8,Aprobado,Premium
5734,Maquillaje,5.652505429570497,2247.658144362834,22,Aprobado,Premium
5735,Perfume,4.929089368672429,3136.3358685719577,16,Aprobado,Premium
5736,Perfume,6.024062513386884,2430.996951653975,10,Aprobado,Económico
5737,Maquillaje,6.275386440073618,1978.4553571728604,33,Aprobado,Premium
5738,Champú,6.902791010760661,4319.160321897591,28,Aprobado,Premium
5739,Perfume,5.981780282397867,3949.389968462476,22,Aprobado,Premium
5740,Perfume,4.761266724701576,2416.3582831240446,16,Aprobado,Económico
5741,Crema,4.539892818368175,1329.5917635960955,14,Aprobado,Premium
5742,Maquillaje,7.142990522243956,1189.723171687549,9,Aprobado,Económico
5743,Crema,6.165299068601007,4091.418029145442,34,Aprobado,Económico
5744,Champú,6.313662584940746,3356.5095976885045,9,Rechazado,Premium
5745,Champú,5.9760643926193096,4199.788749829526,26,Aprobado,Económico
5746,Champú,5.706430594846832,1522.027579220889,7,Aprobado,Orgánico
5747,Crema,5.449249435668212,1081.6453694032812,34,Rechazado,Premium
5748,Champú,6.594113480611702,2964.112321762963,20,Aprobado,Premium
5749,Crema,4.645467294579154,1818.4773968490217,16,Aprobado,Premium
5750,Perfume,4.7625210219874035,1482.3662962267758,14,Aprobado,Premium
5751,Crema,7.446929265792709,4238.096803101984,27,Aprobado,Económico
5752,Crema,5.769586248912081,2002.3459182459078,11,Aprobado,Premium
5753,Maquillaje,7.406417716774262,2148.558492155542,13,Aprobado,Económico
5754,Champú,4.729364994401089,3122.6373445621257,12,Aprobado,Económico
5755,Champú,5.776739823726049,2505.226959757824,10,Aprobado,Económico
5756,Crema,4.675460897567265,1046.5924584155068,30,Aprobado,Premium
5757,Champú,4.588886887461349,2004.0624892163364,7,Rechazado,Económico
5758,Maquillaje,6.197715214855843,2847.9776021197586,18,Aprobado,Premium
5759,Maquillaje,5.812231512321798,2973.2088964092886,32,Rechazado,Económico
5760,Champú,5.896647417497802,2732.3880989751797,29,Aprobado,Premium
5761,Champú,4.53546733312565,1883.173927424811,32,Aprobado,Orgánico
5762,Crema,6.721093893065184,2847.7543332469168,30,Aprobado,Premium
5763,Champú,6.893442121235877,4371.158827238873,20,Aprobado,Premium
5764,Champú,4.527067928747958,2269.4127304589356,29,Aprobado,Premium
5765,Maquillaje,6.206399395451533,4060.752769682383,13,Aprobado,Premium
5766,Champú,5.39670131920762,4572.485387155918,21,Aprobado,Premium
5767,Crema,5.164532836716468,4860.786142511877,29,Aprobado,Orgánico
5768,Maquillaje,6.778081630969483,4131.312511974365,27,Aprobado,Premium
5769,Perfume,6.723179159048568,2758.3128501360397,9,Rechazado,Económico
5770,Perfume,5.50044200109275,4782.719488664223,14,Aprobado,Orgánico
5771,Crema,7.411922322345363,2065.509769666436,28,Aprobado,Económico
5772,Crema,5.39763220579633,1971.6572189314809,19,Aprobado,Económico
5773,Crema,7.11109860265057,1105.1854832458291,6,Aprobado,Económico
5774,Maquillaje,4.642181816916389,2107.6449798476287,33,Aprobado,Económico
5775,Perfume,7.2405030608886705,3044.5219928030974,17,Aprobado,Premium
5776,Perfume,6.084466870564166,2270.8876345235403,32,Rechazado,Premium
5777,Champú,6.173852066794537,3253.2864686510293,18,Aprobado,Premium
5778,Champú,7.0330064310634395,2580.2511781111416,7,Aprobado,Económico
5779,Maquillaje,5.051459570860457,2943.186480842586,32,Aprobado,Orgánico
5780,Champú,6.440135405390363,2808.4552069511583,17,Aprobado,Orgánico
5781,Champú,5.146884857921573,3519.1739960202344,19,Aprobado,Premium
5782,Perfume,4.682503758130319,4494.596893184225,35,Aprobado,Económico
5783,Champú,5.898433956289111,1698.820882486476,28,Aprobado,Orgánico
5784,Champú,5.767651153382411,3715.7689281059697,10,Aprobado,Económico
5785,Champú,7.1952739238295305,1916.1548423002812,14,Aprobado,Premium
5786,Champú,6.038573428759905,3382.524756274245,28,Aprobado,Premium
5787,Perfume,5.783896527457372,1944.7212306345941,8,Aprobado,Económico
5788,Crema,5.202344760694714,3509.7941816297707,12,Aprobado,Premium
5789,Crema,5.313635279773316,2042.1482315023982,19,Aprobado,Orgánico
5790,Champú,5.0600664107173765,4193.70145488719,29,Aprobado,Orgánico
5791,Perfume,4.52632739034691,1661.1353632500832,31,Aprobado,Premium
5792,Crema,4.927380781405423,1823.4583062424115,31,Aprobado,Orgánico
5793,Perfume,5.39613153786469,4470.327392323795,11,Aprobado,Orgánico
5794,Crema,4.628725802757894,4611.532500023152,24,Aprobado,Económico
5795,Champú,7.343368050131219,2291.1963228543837,6,Aprobado,Económico
5796,Crema,5.137112553793126,4234.45246252542,6,Aprobado,Premium
5797,Champú,6.888446621477581,1218.8427434637235,18,Aprobado,Premium
5798,Perfume,4.788507700708634,3610.9490243504965,24,Aprobado,Premium
5799,Crema,6.563436797064147,1881.9455131379127,11,Aprobado,Premium
5800,Perfume,6.7439207999520185,2349.4653575631655,7,Aprobado,Económico
5801,Perfume,4.718400660565343,4511.025744476632,23,Aprobado,Económico
5802,Maquillaje,6.336041445961283,1509.5487961583428,33,Aprobado,Económico
5803,Maquillaje,6.152335920161754,4080.1953298874537,13,Aprobado,Orgánico
5804,Crema,6.578543722199564,4459.638694633344,9,Aprobado,Premium
5805,Perfume,6.537480272353474,4861.683241670372,28,Aprobado,Orgánico
5806,Perfume,6.831796978142033,3953.6998539545043,22,Aprobado,Premium
5807,Champú,4.535242587108089,2230.5896549229064,32,Aprobado,Económico
5808,Crema,4.599754996990032,1621.3074314320859,15,Aprobado,Económico
5809,Champú,6.95872525118995,1105.4731548483562,18,Rechazado,Premium
5810,Perfume,6.884252500323786,1065.1726191630994,12,Rechazado,Económico
5811,Crema,4.7717193119007835,1622.891423407525,8,Aprobado,Premium
5812,Champú,5.165013834373689,2977.6400413609917,35,Aprobado,Premium
5813,Champú,5.395954369724715,4372.95988074329,33,Rechazado,Económico
5814,Champú,5.8779893333976165,1137.9476240013964,16,Rechazado,Económico
5815,Maquillaje,7.30741124726188,2930.642636119996,12,Aprobado,Premium
5816,Maquillaje,7.169510359124908,4044.6768015814832,24,Aprobado,Económico
5817,Perfume,5.482279757167722,4188.174621425729,27,Aprobado,Orgánico
5818,Crema,4.524843730374273,1468.5557461804813,16,Aprobado,Económico
5819,Perfume,4.931749046240604,4692.778672950234,31,Aprobado,Orgánico
5820,Maquillaje,6.784568386339981,2462.2308664916636,9,Aprobado,Orgánico
5821,Perfume,7.062603152412565,1186.6753260803403,34,Aprobado,Premium
5822,Maquillaje,5.781503081353542,1016.204656340407,35,Aprobado,Económico
5823,Maquillaje,4.889346476084626,3534.6189253990538,34,Aprobado,Orgánico
5824,Champú,5.875952555575101,2723.6597569574515,28,Aprobado,Premium
5825,Champú,5.708217807187522,2562.9219208968952,33,Aprobado,Orgánico
5826,Perfume,6.4143223840438335,2262.213509644931,32,Aprobado,Económico
5827,Crema,4.55269641556922,2344.7304189527676,11,Aprobado,Económico
5828,Champú,4.777299979455656,3639.19021407099,11,Aprobado,Premium
5829,Maquillaje,5.02200770009374,1082.5375092706863,6,Aprobado,Económico
5830,Perfume,6.128813480678761,2489.3679717636537,21,Aprobado,Premium
5831,Maquillaje,6.4244920692985135,3002.177066593782,26,Rechazado,Premium
5832,Champú,4.571592725953834,4339.45835540343,22,Rechazado,Económico
5833,Maquillaje,5.882884736667802,2158.769836742883,31,Rechazado,Premium
5834,Maquillaje,6.964607868815424,3640.6221429253014,17,Aprobado,Orgánico
5835,Crema,5.896855682317879,3740.217370762623,30,Aprobado,Económico
5836,Perfume,6.442889702870174,3866.857148925838,32,Aprobado,Premium
5837,Maquillaje,6.637105357359062,4023.16886476254,17,Aprobado,Premium
5838,Maquillaje,6.0805737219413585,2096.8521015011247,35,Aprobado,Económico
5839,Perfume,6.085020944313802,1495.9332694831153,7,Aprobado,Económico
5840,Crema,6.383347436843583,2502.683968697561,24,Aprobado,Orgánico
5841,Maquillaje,6.5854595671480975,3533.8018326491856,9,Aprobado,Económico
5842,Champú,5.449570027036993,2124.1372910577174,7,Aprobado,Orgánico
5843,Crema,6.140669035770744,4897.750685412264,31,Aprobado,Premium
5844,Champú,6.92342682192075,3323.5194953635773,32,Aprobado,Premium
5845,Perfume,5.413818638643595,4421.736518692006,12,Aprobado,Premium
5846,Champú,7.214487003668358,1216.1207573979152,14,Aprobado,Económico
5847,Crema,6.254684016149273,1840.0436187940495,35,Aprobado,Premium
5848,Champú,6.457999345049193,4881.322191843856,11,Aprobado,Económico
5849,Champú,5.108853409499005,2691.2637975752586,14,Aprobado,Orgánico
5850,Champú,5.101834310981035,4953.32196533276,9,Aprobado,Económico
5851,Maquillaje,5.5068313671858,3727.7423296963793,18,Rechazado,Orgánico
5852,Perfume,4.605775619467883,3874.103500539078,19,Rechazado,Económico
5853,Maquillaje,7.346301700551335,2047.5243476722471,23,Aprobado,Económico
5854,Perfume,6.700077791695433,1057.5422952180684,26,Aprobado,Premium
5855,Champú,6.24999139756342,4258.217948508415,13,Aprobado,Premium
5856,Perfume,5.065156428039012,1214.0374305778673,12,Aprobado,Premium
5857,Crema,6.630714942605835,1498.2951948861905,12,Aprobado,Económico
