ID_Componente,Material,Densidad_gcm3,Resistencia_MPa,Coeficiente_Expansión,Inspección_Nivel,Aprobado
6067,Aluminio,4.047235982118039,582.648293444923,1.742276719148426e-05,B,Sí
6068,Aluminio,3.3493146417404964,600.2179617003808,1.8958549402453304e-05,A,No
6069,Acero,5.944935173710441,546.0797777716593,1.2719944624799298e-05,A,No
6070,Titanio,6.468327529708744,641.6751130264468,1.0359634635454325e-05,B,Sí
6071,Aluminio,7.572831213967147,760.4545495745231,1.8648991601641935e-05,B,No
6072,Acero,4.830086483081974,1176.4940810506885,1.656112577961851e-05,B,No
6073,Aluminio,4.382299995813996,1648.3588891887418,1.9729909295978452e-05,B,Sí
6074,Titanio,3.5897541638719517,525.767872932776,1.6774516404630872e-05,A,Sí
6075,Compuesto Carbono,2.709442927695484,1808.578509081042,1.3661759036991907e-05,B,Sí
6076,Aluminio,4.763823301970265,859.3465320677558,1.0997085834814015e-05,B,Sí
6077,Titanio,4.434282938681762,734.7328169498753,1.0823145280279134e-05,B,No
6078,Aluminio,6.7321269314764915,1619.500784692754,1.2385990348880537e-05,B,Sí
6079,Compuesto Carbono,3.3000668573226917,215.10137159820323,1.5599675579974535e-05,A,Sí
6080,Titanio,4.404490775958517,825.5566095949238,1.6933195294519775e-05,B,Sí
6081,Compuesto Carbono,4.553362834497458,1082.5033064662862,1.1669591700355111e-05,A,Sí
6082,Compuesto Carbono,5.618035036644083,398.27534854700843,1.0675069577268423e-05,B,Sí
6083,Compuesto Carbono,2.8587239652245042,1190.8488528035673,1.8034081246760774e-05,A,No
6084,Titanio,3.8890797531236427,1967.7043586914758,1.9503752497110033e-05,A,No
6085,Aluminio,2.6335024410479893,1265.0583065682779,1.1381196350523446e-05,B,Sí
6086,Aluminio,4.833532519252769,1698.0006892402373,1.7350682488066683e-05,B,Sí
6087,Compuesto Carbono,6.21330503492856,1858.7105931545502,1.9828248580861492e-05,B,Sí
6088,Compuesto Carbono,4.549266218538165,655.758638322225,1.560783184199601e-05,B,Sí
6089,Titanio,4.157708472722947,749.6730333881234,1.8805299118523414e-05,C,Sí
6090,Titanio,7.553732014865505,462.1037939498953,1.624132827335446e-05,B,No
6091,Acero,7.2025988361435305,230.06577627698402,1.2213518887475694e-05,B,Sí
6092,Acero,5.831770515542551,1242.9707600176164,1.8614212324690797e-05,C,Sí
6093,Aluminio,6.98539022506264,841.4817961066578,1.4426929608278847e-05,A,Sí
6094,Compuesto Carbono,4.843086616064339,1708.9601890951776,1.7236843648325193e-05,A,No
6095,Aluminio,7.727264663154761,1030.8797950976166,1.5714244116950462e-05,C,Sí
6096,Acero,4.888719380526375,1377.5746379007035,1.5885908072551e-05,C,No
6097,Acero,3.033858455059783,1695.28797527435,1.1323527287168221e-05,A,Sí
6098,Compuesto Carbono,6.112700452207933,273.7641445454225,1.643496478097888e-05,C,Sí
6099,Acero,4.879784867227688,1335.787413292993,1.3907277575749994e-05,B,Sí
6100,Titanio,5.756164309145056,951.8240015804374,1.5175173644257572e-05,B,Sí
6101,Aluminio,3.796463937927954,870.6495533384208,1.4470664398924632e-05,A,Sí
6102,Acero,2.526745980491961,356.5581123744578,1.5610787609615485e-05,B,Sí
6103,Aluminio,3.0309005636909716,836.2537130855634,1.6627841167762274e-05,B,Sí
6104,Compuesto Carbono,6.474786960217651,1933.7894814122326,1.1569832840271612e-05,C,Sí
6105,Compuesto Carbono,4.937211688144329,1715.3497933048304,1.1558120578265199e-05,B,Sí
6106,Aluminio,4.792406377997036,1878.8264327836935,1.3255881850622833e-05,B,No
6107,Titanio,5.135023146417048,589.8021961948948,1.6206197510354846e-05,B,Sí
6108,Acero,6.200917359251834,1849.3002478952703,1.1682489161699666e-05,B,Sí
6109,Acero,7.224999598804442,341.2057343125284,1.993069633419042e-05,B,Sí
6110,Titanio,4.476586889353333,772.2123587555764,1.1937125243937293e-05,B,Sí
6111,Titanio,6.328311981327123,1767.3853803833679,1.5947447400273596e-05,C,No
6112,Acero,7.761876723657382,1120.216453392349,1.329322719189319e-05,C,Sí
6113,Compuesto Carbono,2.6700680635756995,875.2892988812208,1.9438510263139738e-05,C,Sí
6114,Compuesto Carbono,3.099616628121231,1669.7839747015214,1.5120855607869044e-05,C,Sí
6115,Acero,3.4799555832266114,464.19183188963154,1.8773741369072077e-05,A,Sí
6116,Aluminio,5.697729616873624,854.1292636799888,1.7542788524877245e-05,A,Sí
6117,Titanio,4.552949194869212,1368.615180073408,1.7265545337956614e-05,B,Sí
6118,Acero,6.185365049831919,1841.136553072508,1.148800746318442e-05,C,Sí
6119,Acero,5.370366716096142,1786.0382152266748,1.6757589016798707e-05,C,No
6120,Titanio,3.8762657320422322,727.1622776648746,1.2234948434307241e-05,B,Sí
6121,Compuesto Carbono,6.573633172701242,265.92959325362966,1.4211130585072857e-05,B,Sí
6122,Acero,5.4075522284070265,1766.9559993083965,1.6349428621202017e-05,C,Sí
6123,Acero,4.315857151654198,1639.4934948945863,1.7165168268821747e-05,B,Sí
6124,Aluminio,3.4375459575135654,804.3744986781392,1.122285034250476e-05,A,Sí
6125,Titanio,6.22502134081047,1803.145091472227,1.8904272844259265e-05,A,Sí
6126,Titanio,3.698435740745632,598.5921223263899,1.017204435527426e-05,B,Sí
6127,Acero,4.563184509741469,274.67343618518754,1.5890494812929632e-05,A,Sí
6128,Aluminio,4.091522687106213,1831.0777212886846,1.5963895939313878e-05,A,Sí
6129,Compuesto Carbono,7.666234309040307,389.64720431637124,1.7212270396135364e-05,B,Sí
6130,Compuesto Carbono,4.1466112839579345,1568.068370333239,1.1510183888483223e-05,B,Sí
6131,Aluminio,2.774091550449684,1547.2207495584457,1.4829701711320482e-05,C,Sí
6132,Acero,7.862595417998842,1496.6845083413473,1.2091428854889853e-05,C,No
6133,Compuesto Carbono,7.455620143333943,1694.8459653978234,1.4952422851693456e-05,A,Sí
6134,Aluminio,5.448559081866586,508.96712974749147,1.1728692813064297e-05,B,Sí
6135,Aluminio,6.461670741814097,1776.9687266903481,1.5136937305643303e-05,B,Sí
6136,Titanio,2.658322408410886,744.7126978755196,1.0287645683465994e-05,C,Sí
6137,Titanio,4.795716906029367,1524.1980272662154,1.3724720915829272e-05,A,No
6138,Acero,5.257050379361315,1498.1950735409457,1.4485011601098392e-05,B,Sí
6139,Compuesto Carbono,4.35733285017565,1805.7824383540037,1.802989866833269e-05,C,Sí
6140,Aluminio,2.641081948195583,1976.5167044984912,1.9630656697764086e-05,B,Sí
6141,Titanio,3.004731298728923,216.87004436892693,1.5384086748702833e-05,B,Sí
6142,Aluminio,6.019407372892376,1079.6525635714615,1.955175359734956e-05,B,Sí
6143,Compuesto Carbono,5.810409814465062,428.284656758113,1.95659662408604e-05,B,Sí
6144,Aluminio,4.469723576494427,1489.3661569479539,1.3879112623505262e-05,C,Sí
6145,Titanio,7.004504976033704,1467.8516224565242,1.212130605590509e-05,B,Sí
6146,Aluminio,6.884697978806846,1480.091833219157,1.4254852964964038e-05,B,Sí
6147,Aluminio,7.966655441210039,359.0222616618418,1.956318063710523e-05,C,Sí
6148,Compuesto Carbono,2.600528983131592,1441.9362934059147,1.4634557747316555e-05,B,Sí
6149,Compuesto Carbono,2.972603502022589,1944.8016990703893,1.8706542158672232e-05,A,Sí
6150,Compuesto Carbono,3.048581919720526,1363.4216059248076,1.0297093612612674e-05,C,Sí
6151,Titanio,5.013779579414327,698.2096743614887,1.267092526253652e-05,B,Sí
6152,Titanio,7.435934195928044,601.6755642175369,1.6649485699875785e-05,B,Sí
6153,Titanio,5.387797361992705,899.7574770345717,1.883708542060149e-05,B,Sí
6154,Titanio,4.811596242136172,1915.8021043124281,1.0267359617366002e-05,C,Sí
6155,Acero,3.612050567245772,731.9892488840895,1.3480961968457158e-05,B,Sí
6156,Titanio,5.561427077070869,1814.714075626115,1.8514194312691486e-05,A,Sí
6157,Compuesto Carbono,6.351711837413777,1922.0302112149905,1.3057046584506974e-05,A,Sí
6158,Aluminio,6.5637168294650925,1926.2303319607959,1.4588796068717422e-05,C,No
6159,Aluminio,5.651255917735322,510.70431281519586,1.4997083265000406e-05,B,Sí
6160,Titanio,3.4210004906086953,919.2149892964193,1.9898785644779042e-05,C,Sí
6161,Acero,5.548746287995075,525.3778440443248,1.6265693600874795e-05,B,Sí
6162,Titanio,5.256520357546412,1497.7638098014345,1.3195390925774917e-05,A,No
6163,Compuesto Carbono,6.5697622179795,1622.413004952671,1.695952059133282e-05,B,No
6164,Aluminio,7.022264727024533,555.1710728886776,1.3298748164488902e-05,B,Sí
6165,Aluminio,7.227568171170835,1370.947707208462,1.2440134609002225e-05,A,Sí
6166,Acero,3.975868117469573,262.78685794253306,1.9211866113091745e-05,A,Sí
6167,Aluminio,3.1981084898608527,1538.494233329874,1.713684784084432e-05,A,Sí
6168,Compuesto Carbono,5.573472055162322,1326.9466645260022,1.3031983326335403e-05,B,Sí
6169,Compuesto Carbono,3.1602524853301195,1343.1688534010661,1.7948662736263717e-05,B,Sí
6170,Titanio,5.0464229678392085,322.42588236856267,1.3222777736957132e-05,B,Sí
6171,Aluminio,7.490782578374753,1588.8438717190738,1.5276754727096114e-05,B,Sí
6172,Acero,7.524796968480722,717.5429636975786,1.3860304980992388e-05,B,Sí
6173,Compuesto Carbono,7.605580071119796,1590.0637161672648,1.0845606886324114e-05,B,Sí
6174,Compuesto Carbono,4.526061261366944,1044.3944127498821,1.0445495070322107e-05,B,Sí
6175,Acero,4.323247431229641,228.19033480672016,1.7317633964706785e-05,A,Sí
6176,Acero,4.841532786596041,1998.6561642462495,1.1031513041957699e-05,C,Sí
6177,Acero,7.499667756698363,1994.1707183987223,1.2365676592237924e-05,A,Sí
6178,Acero,3.8478320554565713,1347.3866344897112,1.3146574778006929e-05,A,Sí
6179,Aluminio,4.420491672905524,1142.5119838433588,1.2621545571189747e-05,B,Sí
6180,Titanio,2.792415749710035,1190.2761527637433,1.619851190133827e-05,B,Sí
6181,Acero,6.037382045107757,1226.467953545196,1.1994097244471247e-05,A,Sí
6182,Titanio,3.7897866328254035,905.8160824505253,1.1254741756500976e-05,B,Sí
6183,Acero,2.8116461632294096,687.1787229685451,1.6152063078657363e-05,C,No
6184,Acero,2.57488347391654,1770.477196895981,1.9613569359596426e-05,B,Sí
6185,Compuesto Carbono,7.428231133885567,211.6092375827484,1.5348029823229043e-05,B,No
6186,Compuesto Carbono,4.9558950393201116,1711.5915821073884,1.2682712884828246e-05,B,Sí
6187,Titanio,3.062409433507229,218.9207117092022,1.8217865506888827e-05,B,Sí
6188,Compuesto Carbono,5.139848618481346,1659.5406315271116,1.8124891959300363e-05,A,Sí
6189,Compuesto Carbono,3.539205152862081,262.18558839951265,1.940799854373147e-05,B,Sí
6190,Titanio,2.7591506712045226,1516.1058359594238,1.860409883747145e-05,C,Sí
6191,Titanio,3.325302219058843,1398.858426668279,1.3636188219806734e-05,B,Sí
6192,Compuesto Carbono,5.948533444302387,1263.6943425473978,1.7039044551135368e-05,A,Sí
6193,Acero,7.436935302805244,732.1042309233484,1.6603530111978294e-05,B,Sí
6194,Titanio,7.310359621444986,1837.918632157362,1.8342147390421443e-05,B,Sí
6195,Titanio,7.537510180040278,1581.525915651237,1.385511304877364e-05,A,Sí
6196,Acero,3.156668425013157,1310.2087384076535,1.0476615513667837e-05,B,No
6197,Compuesto Carbono,7.912348782023087,728.7671182157012,1.0131706853328265e-05,A,Sí
6198,Compuesto Carbono,3.870733711273901,488.73579723739437,1.4527432925887649e-05,B,Sí
6199,Acero,6.010357572173415,1842.8366853862267,1.2561923451392952e-05,C,Sí
6200,Compuesto Carbono,3.855602199436589,1439.2170109601177,1.2066217020861818e-05,A,Sí
6201,Aluminio,6.761223527556446,674.6113734120266,1.1075058541894664e-05,C,Sí
6202,Compuesto Carbono,5.621745561404141,1916.2301420694919,1.424344377272953e-05,B,Sí
6203,Titanio,3.643377819781692,615.3314448266866,1.690445533499263e-05,B,No
6204,Titanio,4.018778801961986,1016.2965671177598,1.1636674260544533e-05,A,No
6205,Aluminio,6.554782573238403,794.9320977892057,1.914129117791041e-05,B,Sí
6206,Aluminio,7.540533388773965,522.8026131718104,1.1558354211314056e-05,C,Sí
6207,Aluminio,5.2662503796909155,655.6275256999556,1.8299986110649607e-05,A,Sí
6208,Aluminio,5.830930486067464,1709.6580455974613,1.978183275692461e-05,C,Sí
6209,Acero,7.106454519463938,1765.7599380207776,1.2939539028272537e-05,C,No
6210,Compuesto Carbono,6.207603151074236,1571.027491251635,1.796673255646099e-05,B,No
6211,Acero,5.758005950055104,435.6378142905567,1.4182734199706212e-05,B,Sí
6212,Titanio,3.210040697203257,423.61373905140476,1.5633466325435793e-05,C,Sí
6213,Titanio,6.559141743748679,1172.2336992017533,1.1760697534669029e-05,B,Sí
6214,Acero,4.504929757165555,1909.2915035537887,1.5084505229543704e-05,B,Sí
6215,Aluminio,6.214293446233413,1796.4778213004006,1.752147291362555e-05,B,No
6216,Compuesto Carbono,3.5957073912523274,380.3061516128698,1.5137164078595995e-05,A,Sí
6217,Acero,4.106258290260563,1116.6205345770604,1.1676740996359773e-05,B,Sí
6218,Compuesto Carbono,6.075292230309254,536.6867644207562,1.6545978177948544e-05,B,Sí
6219,Titanio,4.87409036230658,1288.5504753418388,1.4012884866390353e-05,B,Sí
6220,Acero,3.0374899059996157,1058.9300979749578,1.386853482473364e-05,B,Sí
6221,Titanio,6.966308193628082,850.0782919443129,1.2544347807435742e-05,A,Sí
6222,Acero,3.3896365488671147,1187.353434798344,1.564924336677366e-05,B,Sí
6223,Titanio,3.300139001445679,937.4422169463693,1.4254706880131082e-05,A,Sí
6224,Compuesto Carbono,4.885752961676907,1373.2684375257036,1.3053519948208404e-05,A,No
6225,Acero,4.889564714896647,1388.8143556675345,1.7656624397667442e-05,B,Sí
6226,Acero,5.970696060827312,330.09037597377244,1.657675775751495e-05,B,Sí
6227,Compuesto Carbono,7.202223728307373,405.3216104747853,1.2953416219839247e-05,B,Sí
6228,Titanio,6.927826413255778,1243.1238717737317,1.4045451651970254e-05,B,No
6229,Titanio,5.214112252807556,718.5555649565374,1.2183553101469617e-05,C,Sí
6230,Titanio,2.719055140357817,1054.4512631314733,1.1015615796441393e-05,B,Sí
6231,Acero,6.534315366816396,1839.0847598767366,1.672726005324894e-05,A,Sí
6232,Acero,3.1830415274115884,894.8513846688271,1.97796293820431e-05,A,Sí
6233,Titanio,4.880111568977812,552.2442151731889,1.71728514471285e-05,B,Sí
6234,Aluminio,2.573835987736488,1560.083563127834,1.8551474581249908e-05,B,Sí
6235,Titanio,7.14370535616146,764.0874715540334,1.9507674804326588e-05,B,Sí
6236,Titanio,5.909216634537092,1893.222667676,1.8640168755987508e-05,B,Sí
6237,Compuesto Carbono,7.730970421248543,962.9684948118578,1.644310611574437e-05,A,Sí
6238,Acero,7.508731027386301,1310.4803066402903,1.9043618285246677e-05,B,No
6239,Acero,3.4207822495203004,765.0376722227701,1.4405915415282166e-05,A,Sí
6240,Compuesto Carbono,7.231433152196472,1840.8158072234519,1.4283265013430038e-05,B,Sí
6241,Aluminio,6.97293538102071,1276.806800264614,1.4716425189115249e-05,B,Sí
6242,Titanio,5.928398973225656,1083.4098830294697,1.1015962192395411e-05,B,Sí
6243,Aluminio,3.05142406929831,1428.4783180522277,1.526333015331519e-05,B,Sí
6244,Aluminio,2.879178031818275,454.8132473178381,1.9999488258341872e-05,B,Sí
6245,Compuesto Carbono,4.897377371135436,870.5175722644161,1.4178716166063458e-05,C,Sí
6246,Acero,4.017136029679964,1944.6263293342568,1.3917749998922751e-05,A,Sí
6247,Aluminio,6.379589472733566,1664.2794405860602,1.555017767230257e-05,A,Sí
6248,Compuesto Carbono,4.544763602573689,1249.439832458609,1.6460944878994825e-05,B,No
6249,Titanio,5.060207756131694,575.9021039794059,1.6249528927251396e-05,A,Sí
6250,Titanio,6.6732763979402785,650.0481563982732,1.1574514346381844e-05,C,Sí
6251,Compuesto Carbono,4.361582091667771,1723.5697257066186,1.8929898435122185e-05,C,Sí
6252,Titanio,5.832732660525603,498.0210131715048,1.2672160844438293e-05,B,Sí
6253,Aluminio,6.575817538951875,1618.4566858157573,1.911035504762564e-05,C,Sí
6254,Titanio,5.162528072850755,941.0778683854803,1.1610225389316002e-05,B,Sí
6255,Acero,7.660613823801863,1179.3660981367793,1.915275046763313e-05,A,Sí
6256,Aluminio,2.59848115500358,1722.4027695497514,1.9848268433595478e-05,B,Sí
6257,Compuesto Carbono,6.745399651592687,207.40678121534577,1.3735721154660974e-05,B,Sí
6258,Aluminio,7.343246702582435,1368.1629793124962,1.0582405826615966e-05,A,Sí
6259,Aluminio,5.1736756832135065,631.1456929586564,1.443301443960361e-05,A,No
6260,Aluminio,7.03400616510006,1817.9060265506826,1.5767207588556445e-05,B,Sí
6261,Compuesto Carbono,3.9138635100914514,1390.9434774848455,1.7724323845817142e-05,A,Sí
6262,Compuesto Carbono,6.085466342812634,453.4453799748009,1.9032791510759767e-05,B,Sí
6263,Titanio,3.5861646151233497,1055.7530933250246,1.6101709850756287e-05,B,Sí
6264,Aluminio,3.690762667626971,236.85844979294515,1.297513901042781e-05,B,No
6265,Aluminio,5.42911968583398,1455.3608323724852,1.5815752612507743e-05,A,Sí
6266,Titanio,5.479366244611718,814.9787477126563,1.1750833629071263e-05,C,No
6267,Compuesto Carbono,6.682786761326916,430.5023257513492,1.9181014975597597e-05,B,Sí
6268,Aluminio,6.69188928558391,634.7974745650226,1.1456621086921527e-05,B,Sí
6269,Acero,4.384241073986587,713.2325126865378,1.320534335899742e-05,C,No
6270,Aluminio,7.998162248159637,1589.5969691040025,1.942980292976378e-05,C,Sí
6271,Compuesto Carbono,7.419565540953309,1626.6490809115937,1.2070316317551557e-05,C,Sí
6272,Compuesto Carbono,4.6021043633488095,1351.8518015776308,1.450698197184903e-05,B,Sí
6273,Titanio,2.844738222807145,486.14969887291267,1.4042692379841305e-05,B,Sí
6274,Titanio,2.5498557562427817,287.1160304243884,1.3107592606186426e-05,B,Sí
6275,Titanio,2.9596353487250866,1904.0847024137786,1.2962954308711817e-05,A,No
6276,Compuesto Carbono,6.721292518815259,794.7470499080072,1.2149312175603923e-05,B,Sí
6277,Compuesto Carbono,7.547168242079806,1958.262560771337,1.885366671691516e-05,B,Sí
6278,Compuesto Carbono,7.381451545217644,1948.1067463116703,1.2472419248896474e-05,B,Sí
6279,Aluminio,4.116923385184523,1049.9007721244684,1.0006469431210043e-05,A,Sí
6280,Acero,4.556413292175245,1563.9988737058723,1.5684482600587e-05,A,Sí
6281,Titanio,2.7430768345738787,394.2831440216846,1.397551869572478e-05,C,Sí
6282,Aluminio,7.668074111848573,1608.2754701174852,1.6664061926040052e-05,B,Sí
6283,Titanio,7.0560084007607955,369.7850146123999,1.9971054419306405e-05,A,Sí
6284,Compuesto Carbono,4.0078684348233065,450.9807811197584,1.9176536112859646e-05,B,Sí
6285,Titanio,3.375613333434996,285.09180783613544,1.9917747531127726e-05,B,Sí
6286,Titanio,6.605908619045333,405.0081074579017,1.8541185659367055e-05,B,Sí
6287,Titanio,3.294079894093068,478.5511298111657,1.9220414546563325e-05,C,Sí
6288,Titanio,5.274388272656925,1574.2045807499092,1.782611733922563e-05,B,Sí
6289,Acero,3.974550447187002,1650.0609427313375,1.944627523964427e-05,B,Sí
6290,Titanio,2.6395612352880655,670.1735679507008,1.5970772479063735e-05,A,Sí
6291,Aluminio,7.031358613753374,1014.3283677996227,1.0917205351582163e-05,C,Sí
6292,Aluminio,6.420208462427009,903.3361036817364,1.764217803553587e-05,C,No
6293,Titanio,4.285599041313338,229.04475672001587,1.183811025316678e-05,B,Sí
6294,Aluminio,3.902896589256109,837.3343370247669,1.1516755739795247e-05,B,Sí
6295,Compuesto Carbono,5.444816285110981,1436.9122022489403,1.8551856236126152e-05,A,No
6296,Compuesto Carbono,6.846561016102653,681.6051540262907,1.8840128215910127e-05,B,Sí
6297,Titanio,6.584843930325584,340.98839819887604,1.2080709305148973e-05,A,Sí
6298,Aluminio,7.358478698592918,894.9534717931326,1.3800456018017879e-05,C,Sí
6299,Titanio,4.507843750628129,637.4546363846549,1.3132976111225259e-05,B,Sí
6300,Compuesto Carbono,4.154146134903019,1060.7974327583368,1.6442237784259625e-05,A,Sí
6301,Acero,6.929937693955376,732.7405802690305,1.418365402389991e-05,A,Sí
6302,Titanio,5.70628276401668,1046.231234546839,1.8770604389485275e-05,B,Sí
6303,Titanio,2.5320264926065414,601.6602095996259,1.1688069764374962e-05,B,Sí
6304,Aluminio,6.799087168355612,1876.4361330132808,1.8794639123344455e-05,A,No
6305,Compuesto Carbono,2.513739465088125,459.63316893032,1.9719666662210528e-05,A,No
6306,Aluminio,2.7955483613365857,1391.7102029330877,1.2679472742444354e-05,C,Sí
6307,Aluminio,3.2633570595116312,1628.369688006123,1.4822372386908007e-05,B,Sí
6308,Acero,7.698710136102166,210.5726001127368,1.4850365125514582e-05,A,Sí
6309,Titanio,5.714245111816915,1040.334958470919,1.7118802719032288e-05,B,Sí
6310,Titanio,6.443061352991295,357.12682532076053,1.7574713632970112e-05,C,Sí
6311,Compuesto Carbono,5.175046068855526,487.55195598887536,1.1246751743783397e-05,C,Sí
6312,Compuesto Carbono,7.824694385868495,683.7836142793607,1.260949147150076e-05,B,Sí
6313,Compuesto Carbono,4.847488309944591,1779.3760512742024,1.0029042362525322e-05,A,Sí
6314,Acero,6.042469836581505,1365.8833212679665,1.7619894592295548e-05,C,Sí
6315,Titanio,6.814243161697677,1576.3412624811801,1.0656013465488804e-05,B,Sí
6316,Titanio,3.2052173226111558,783.1627286019731,1.4677497906435183e-05,B,Sí
6317,Aluminio,7.147789248650363,1681.2085843360233,1.2537575730732188e-05,C,Sí
6318,Acero,2.911703050461532,948.5313983191858,1.714949740111245e-05,A,No
6319,Compuesto Carbono,3.821545533988688,1218.9986348658776,1.8244729627748895e-05,B,Sí
6320,Aluminio,4.757216439336942,831.8978419924102,1.773760013369e-05,B,Sí
6321,Acero,4.057496243281532,241.6813503092373,1.7267491059247738e-05,B,Sí
6322,Aluminio,4.183220059335939,732.9112031241185,1.3861813640272736e-05,B,No
6323,Compuesto Carbono,4.337105689897099,555.7528458026527,1.041790618305484e-05,C,Sí
6324,Aluminio,7.453971441704418,1107.7325792725892,1.1506923350520498e-05,B,Sí
6325,Aluminio,7.672483839012134,1550.6911769198366,1.7946833792474653e-05,B,No
6326,Acero,3.3562679869299537,410.93553413202255,1.0454080163955652e-05,B,Sí
6327,Aluminio,3.0401162825332824,692.2636786185633,1.4379777504006756e-05,B,Sí
6328,Titanio,7.908938356455314,787.3552448048232,1.5386787760831876e-05,B,Sí
6329,Compuesto Carbono,3.2291449634792464,659.5156262259335,1.3356642693083815e-05,B,Sí
6330,Compuesto Carbono,3.4495972162242743,291.37689672775616,1.9026790062155133e-05,B,Sí
6331,Acero,6.19743400057459,1694.2200134324119,1.691279764968933e-05,B,Sí
6332,Titanio,7.865810443911885,456.16646082757364,1.0428185781729621e-05,B,Sí
6333,Aluminio,5.738404140841359,1876.751833824664,1.175326582243408e-05,B,Sí
6334,Aluminio,6.934449168898091,1904.1942775523935,1.7534894493235963e-05,C,Sí
6335,Acero,4.207269896013072,923.9166426660805,1.4914603161322672e-05,A,Sí
6336,Titanio,7.334206562809077,1566.6274715445697,1.6585239320777122e-05,C,Sí
6337,Acero,7.11757338765384,1380.8347306277292,1.875099112607891e-05,B,No
6338,Aluminio,4.183226258148487,1038.0179000508706,1.0184475314682037e-05,B,Sí
6339,Acero,6.0473859234615555,460.3790776152124,1.738239575718253e-05,B,Sí
6340,Acero,3.7797196876008003,1634.1168783258995,1.73095722443585e-05,A,No
6341,Aluminio,7.624181918572649,314.90249735576714,1.2210164802612088e-05,A,Sí
6342,Titanio,6.558820964339829,1006.5220033486013,1.857523253942677e-05,C,Sí
6343,Acero,6.102299180603879,234.49960669285335,1.2094112536314402e-05,B,Sí
6344,Titanio,5.229249974757469,491.0784133029191,1.3745162855055975e-05,C,Sí
6345,Acero,5.743307725591085,1167.2134783835563,1.5012894042267271e-05,B,No
6346,Titanio,3.5386699176948877,1436.0827332470767,1.3534474790299264e-05,B,Sí
6347,Acero,7.260201151558208,268.7240050305044,1.9373944958449853e-05,C,Sí
6348,Titanio,3.6633984991844333,1599.0307559470855,1.732706120944151e-05,B,Sí
6349,Compuesto Carbono,3.413741232480373,1067.3942317276455,1.8329234351226352e-05,A,Sí
6350,Titanio,7.524911963921285,1122.5693181776294,1.8313826833411328e-05,B,Sí
6351,Titanio,7.008215646331501,771.3662694282515,1.6915181057390634e-05,A,Sí
6352,Titanio,6.058829407141182,691.3691259872936,1.6407356792500805e-05,A,No
6353,Aluminio,3.143271189754187,1966.3504821670024,1.2119218962893253e-05,A,Sí
6354,Acero,5.657915325875415,1914.0684352148164,1.3275485490251226e-05,B,Sí
6355,Titanio,7.2036906320961736,1257.2040504406461,1.4599341218815437e-05,A,Sí
6356,Aluminio,5.573920072962393,370.6533227975923,1.7439463597246922e-05,B,Sí
6357,Titanio,2.6857646396220165,309.3886412427065,1.7853084306805938e-05,A,Sí
6358,Titanio,5.436768970847078,1870.6343375688746,1.9371266133828938e-05,C,No
6359,Aluminio,6.057468088887617,586.0005495991893,1.3175078019252991e-05,C,Sí
6360,Titanio,3.4584437459455426,1763.9436270684196,1.2477933597084704e-05,B,Sí
6361,Aluminio,6.629327060148429,1706.5048324567429,1.5579403647522685e-05,A,Sí
6362,Aluminio,3.67993199737509,1607.6888382511002,1.2461247635282327e-05,A,Sí
6363,Compuesto Carbono,4.136984426434768,288.60674042173724,1.622578955720648e-05,B,Sí
6364,Acero,6.8236677064837625,1321.011719551079,1.0660119212517658e-05,B,Sí
6365,Aluminio,6.106435937735409,243.1575800081019,1.3785818989464612e-05,B,Sí
6366,Compuesto Carbono,7.100065126229522,555.4383209889812,1.2471644250293574e-05,A,Sí
6367,Acero,7.911237260090857,298.5892403955684,1.6557343734034292e-05,B,Sí
6368,Acero,6.626135092520344,1920.6502983822975,1.5731090448741164e-05,C,Sí
6369,Titanio,4.4185526505421135,1155.9772166416003,1.2517178010196058e-05,B,Sí
6370,Aluminio,5.58617421337866,823.2367837658617,1.0425547065939583e-05,A,Sí
6371,Acero,6.975539580846837,1019.6194952529264,1.1492657029812244e-05,A,No
6372,Aluminio,6.826685992198817,1433.099691354067,1.4969399138257581e-05,B,Sí
6373,Acero,7.466601549602932,1540.3562560070939,1.6367392639833055e-05,B,Sí
6374,Compuesto Carbono,5.0153447834306775,1389.787903542015,1.6504862072836893e-05,B,Sí
6375,Compuesto Carbono,3.050363506847806,1965.3991800037265,1.6880520538148197e-05,A,Sí
6376,Aluminio,7.44143583767142,1370.9912295485142,1.676942350382565e-05,A,Sí
6377,Acero,4.6066692333140375,1767.978656816636,1.315074454038001e-05,B,Sí
6378,Acero,6.88143765521497,1442.322749917605,1.9639892820220668e-05,B,Sí
6379,Compuesto Carbono,4.314358379693852,1148.3980407129466,1.0217271268452388e-05,A,Sí
6380,Compuesto Carbono,3.910845429491689,349.262832460974,1.3696625196020302e-05,B,Sí
6381,Acero,4.821463276431867,952.9116920772944,1.4133827877306776e-05,C,Sí
6382,Titanio,5.024680424418728,509.4879272427539,1.8216591269296243e-05,C,Sí
6383,Aluminio,5.291014307462294,749.6794854787008,1.862229445325611e-05,B,Sí
6384,Titanio,7.507929120270489,552.5669001973833,1.7428926356461964e-05,C,Sí
6385,Acero,5.565810935390225,1760.8877739963004,1.7043630116957296e-05,A,Sí
6386,Compuesto Carbono,4.204988785362347,1913.7244860391627,1.8529518680665467e-05,B,Sí
6387,Acero,4.986336083440106,301.6854170228943,1.535116054203028e-05,A,Sí
6388,Titanio,5.349733068373529,1217.5686633398082,1.4214593898610459e-05,B,Sí
